"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","genes"
0.209906073905195,0.512979249310286,0.014,0.007,1,"ADAM19"
0.209955200982357,-0.264686795206462,0.011,0.013,1,"ENDOV"
0.210376488016205,-0.190452455269217,0.103,0.094,1,"C1orf61"
0.210620643405649,-0.374543724916899,0.027,0.028,1,"CCAR2"
0.210644742487521,-0.696457909217883,0.017,0.016,1,"RPL39"
0.210647932788178,0.186764612965921,0.046,0.034,1,"AL035530.2"
0.210726220912029,-0.271079385506162,0.158,0.161,1,"RCBTB2"
0.211236243083553,-0.145195393306009,0.037,0.035,1,"CATSPERE"
0.211280787832931,0.163889129450669,0.045,0.032,1,"CLHC1"
0.211296370701121,-0.411683467143666,0.024,0.022,1,"OST4"
0.212053827756499,-0.234195690600724,0.03,0.028,1,"C11orf74"
0.2120697578968,-0.285382049716307,0.079,0.081,1,"SLC25A6"
0.212249866333844,0.44037360479778,0.054,0.039,1,"SURF4"
0.212573744895128,-0.827988395370277,0.019,0.022,1,"ACTN2"
0.212809001973326,0.878950884107709,0.032,0.016,1,"DDRGK1"
0.212987094467908,0.130733197549772,0.087,0.066,1,"RPRD1B"
0.213177947901023,-0.192703573691589,0.348,0.341,1,"ASCC3"
0.213377238500302,-0.581790703739707,0.02,0.024,1,"RSPH3"
0.21340253151297,-0.615425317782248,0.01,0.012,1,"GREB1"
0.213731790697429,0.127970255176197,0.048,0.033,1,"KMT5A"
0.213907378809212,0.209708677722936,0.028,0.022,1,"MAGOH"
0.214087916669474,-0.316099799865024,0.026,0.021,1,"DHX37"
0.21409211483272,-0.483167766560946,0.04,0.041,1,"HMGCL"
0.214137402551202,-0.183626560638271,0.068,0.063,1,"CCDC12"
0.214178309968332,-0.479301015304343,0.007,0.01,1,"LILRB2"
0.214199902629008,0.238285626761006,0.041,0.028,1,"DAD1"
0.214366771935304,0.33322825697474,0.187,0.132,1,"EDEM3"
0.214876975439449,0.844928880237278,0.012,0.007,1,"AC012363.1"
0.214895706352734,-0.246096255164218,0.038,0.033,1,"SEC13"
0.214934061474786,-0.301961346315709,0.077,0.092,1,"TMEFF2"
0.2149992216354,-0.189572435625974,0.045,0.041,1,"RBM3"
0.215192400723924,0.574793769986615,0.01,0.005,1,"NPHP1"
0.215202484645919,-0.27034886328117,0.081,0.082,1,"ZNF44"
0.215489488531271,0.376987689159586,0.069,0.045,1,"RIMKLB"
0.21549381897962,-0.420779039946095,0.051,0.059,1,"LHFPL3"
0.215790864417061,0.237514440127383,0.078,0.053,1,"CDC40"
0.216130644347535,-0.85274877172241,0.008,0.01,1,"AP002991.1"
0.216266544009887,-0.160310475633937,0.206,0.201,1,"WDPCP"
0.216423981546545,-0.78036178690583,0.033,0.044,1,"PDCD1LG2"
0.216428154824244,-0.247756367060888,0.02,0.02,1,"METTL23"
0.216466325829239,0.293548107692945,0.034,0.024,1,"HDAC6"
0.216598108527537,-0.307019810300938,0.024,0.022,1,"MTHFSD"
0.217100063140462,-0.274436438938086,0.056,0.052,1,"MEIS1"
0.217139918718335,0.212126071947734,0.037,0.025,1,"AMMECR1L"
0.217315179968973,0.146565348527118,0.068,0.049,1,"WDR81"
0.217316963849777,-2.17057250008948,0.003,0.012,1,"ITGA4"
0.217481638290456,-0.290525565834451,0.019,0.017,1,"SRD5A3"
0.21762689687622,0.222011449860454,0.035,0.026,1,"SIDT2"
0.217709770751565,1.91515827155528,0.01,0.002,1,"ING2"
0.218177679842154,-0.500798721674776,0.039,0.04,1,"PSMA5"
0.218366846579749,2.51465250375397,0.015,0.003,1,"NPTX2"
0.218413817608914,-0.25731320267768,0.027,0.027,1,"PTCD2"
0.218435398513297,-0.435594537354507,0.063,0.08,1,"NLN"
0.218468061034687,-0.381579745098565,0.109,0.113,1,"AL034397.3"
0.218482406897866,-0.557995828189506,0.027,0.032,1,"SLC7A8"
0.218528823460486,-0.888844326695788,0.014,0.022,1,"TAGLN"
0.218683986150973,0.580475526106031,0.019,0.012,1,"AC090833.1"
0.219130282261265,-0.403903262500465,0.016,0.021,1,"TMEM169"
0.219181687255663,-0.654609637864498,0.011,0.012,1,"TMEM18"
0.219199597193048,-0.134557431544608,0.048,0.04,1,"TOLLIP"
0.219454911006127,0.30143547878559,0.077,0.049,1,"CARNMT1"
0.219467259892635,-0.156262329639228,0.08,0.079,1,"SIN3B"
0.219645685311303,-0.538849710000559,0.025,0.033,1,"PNPO"
0.219925626780301,-0.548131948586889,0.027,0.027,1,"C12orf65"
0.21998919952896,-0.426056033102212,0.061,0.062,1,"SHISAL2A"
0.220093994396956,2.50829098005668,0.01,0.002,1,"LYG1"
0.220375564372254,-1.21050318762195,0.015,0.031,1,"NUP210L"
0.220470838201812,0.131491839441946,0.062,0.043,1,"ZNF143"
0.220795030295531,0.297853537194503,0.027,0.02,1,"ADGRB2"
0.22098174440757,-0.560258962778823,0.03,0.038,1,"FGD6"
0.220985798286364,0.830833318081072,0.01,0.005,1,"HSD17B13"
0.221028768189062,-0.52063914905531,0.011,0.009,1,"PJVK"
0.22103553297273,-0.217846225097023,0.018,0.018,1,"ZNF579"
0.221213027708882,-0.19881274013468,0.079,0.073,1,"PCGF3"
0.221246617089669,0.284474433611142,0.015,0.012,1,"SPAG1"
0.221427898294848,0.202667171530664,0.042,0.032,1,"DUBR"
0.221447281532012,-0.294499157189159,0.056,0.064,1,"AP1M1"
0.221468173889522,1.25530283649701,0.045,0.018,1,"BAALC-AS1"
0.221479978693531,-0.131476219727277,0.01,0.009,1,"ABT1"
0.221596584077207,0.228482567999679,0.037,0.031,1,"MVB12A"
0.221763858809531,0.12145414559532,0.062,0.049,1,"SEC61A2"
0.221810125850035,1.08927564944237,0.011,0.005,1,"AC020611.2"
0.221834923950127,0.271279219860437,0.042,0.031,1,"RAP2C"
0.222118359570529,-0.438551766054254,0.01,0.011,1,"ABI3BP"
0.222352468989886,0.447182999826309,0.026,0.016,1,"TMEM132A"
0.22276457989326,-0.604028365373915,0.022,0.031,1,"LRRC4B"
0.22278614786122,0.239388000449973,0.145,0.112,1,"RNF138"
0.222882067030646,-0.256867050069932,0.09,0.083,1,"PQLC1"
0.222967145557128,-0.300314246871514,0.059,0.062,1,"ADCK1"
0.22315545817212,-0.287223123003744,0.014,0.017,1,"TENM1"
0.223341881916207,-0.132197678451316,0.016,0.015,1,"ZDHHC4"
0.223352632853146,-0.888829317539249,0.075,0.109,1,"PPDPF"
0.223767399874933,-0.231364329077188,0.016,0.017,1,"NT5M"
0.223801347776654,0.493562819786761,0.282,0.205,1,"ATF7IP2"
0.224120462846602,0.946417555319086,0.01,0.005,1,"CHTF18"
0.224165991215357,-0.330183198899157,0.02,0.02,1,"PNMA1"
0.224199587469,-0.610239750661721,0.01,0.01,1,"PRTG"
0.224366180718701,-1.08878898981209,0.017,0.031,1,"SVEP1"
0.224404323741975,-0.401368933726665,0.03,0.032,1,"MFNG"
0.224419194337053,-0.916438104288283,0.014,0.02,1,"SCG3"
0.224510102340133,-0.438132081859253,0.049,0.056,1,"SERPINB1"
0.224684280996273,0.268026494783603,0.172,0.13,1,"PTK2B"
0.224737624649857,0.741985520624225,0.123,0.066,1,"FBXO33"
0.22475384733659,0.420900020573285,0.013,0.005,1,"ADCY10"
0.224767125855956,0.122857895155025,0.065,0.044,1,"NEXMIF"
0.224800896351803,0.144286423420465,0.057,0.045,1,"CD44"
0.225117206187046,0.301788153822249,0.325,0.286,1,"STARD13"
0.225201798560219,-0.307979228394383,0.037,0.038,1,"SPNS3"
0.225609768979805,0.322894332067586,0.133,0.087,1,"DGKD"
0.22587330994524,0.36163317980887,0.087,0.062,1,"MFN1"
0.226071323134434,0.479496330113302,0.073,0.044,1,"COX7A2"
0.226157543776338,-0.14340431648546,0.062,0.063,1,"PRR12"
0.226437321909934,-0.408065939905417,0.062,0.068,1,"MTMR8"
0.226544306250966,-1.00492739130135,0.021,0.033,1,"RANBP17"
0.226769268209336,-0.137662814372781,0.086,0.077,1,"TRMT13"
0.22681695337749,-0.324090784186004,0.062,0.068,1,"ZNF346"
0.226929188274575,1.05090965814604,0.012,0.006,1,"ABCC2"
0.226952464032896,-0.387934319047274,0.009,0.01,1,"AC067930.4"
0.226980531678258,0.380037168466441,0.023,0.018,1,"MRPS23"
0.227320137834947,-0.719185614427865,0.017,0.025,1,"AC064807.1"
0.227406680384384,-1.17154873502082,0.016,0.031,1,"VWA1"
0.227469232598537,0.735191114413813,0.015,0.008,1,"ING1"
0.22749525575425,-0.557264333541337,0.034,0.039,1,"ZNF623"
0.227511715395251,-0.633361984941142,0.048,0.056,1,"ZNF197"
0.227603295532196,-0.103064018380798,0.095,0.089,1,"TBC1D23"
0.227814893141428,0.341859402584324,0.022,0.017,1,"ZNF226"
0.228288099607504,-0.278284254471849,0.025,0.022,1,"UBL5"
0.228308384044994,0.217983079148254,0.087,0.064,1,"AC005258.1"
0.228343276401144,0.145819711770184,0.184,0.132,1,"YTHDF3"
0.228367546423797,-0.601644753018546,0.046,0.05,1,"KIF21B"
0.228476357369609,-0.189834833407836,0.045,0.045,1,"GTPBP4"
0.228593635232163,-0.843802127610103,0.027,0.043,1,"AC098829.1"
0.228729011763116,0.165262325870565,0.035,0.028,1,"MCM5"
0.228977364084095,0.248050704482235,0.026,0.014,1,"ARHGEF4"
0.229190981316726,-0.766287096196917,0.041,0.052,1,"TMEM154"
0.229246883315002,-1.61138421042575,0.017,0.028,1,"MPEG1"
0.229288298343812,-0.274512877064138,0.021,0.021,1,"HYI"
0.22960422420632,-0.262141548110881,0.064,0.066,1,"SHROOM4"
0.229868273841456,0.79362139879443,0.039,0.019,1,"MPLKIP"
0.229882651857508,0.336512906515995,0.028,0.02,1,"OPRM1"
0.230070507327641,-0.35575140192222,0.041,0.04,1,"PRDM4"
0.230151018222488,-0.430328621645198,0.135,0.157,1,"NEK6"
0.230238096240263,-0.225110905528656,0.023,0.018,1,"AC068533.4"
0.230273586627647,0.111470906039419,0.145,0.113,1,"SCRN1"
0.23034292231292,-0.822675503737697,0.012,0.016,1,"ZNF280B"
0.230385067101494,-0.649701770093724,0.025,0.04,1,"KIAA1217"
0.23047783854813,-0.131137807218007,0.06,0.06,1,"LINC00844"
0.23070347405448,-0.637334454465569,0.013,0.018,1,"CASC2"
0.230762638368449,0.610464188797003,0.012,0.007,1,"NEXN"
0.230879634718874,-0.191855270917956,0.031,0.028,1,"AF165147.1"
0.231046547025323,1.08022047660769,0.072,0.031,1,"FBXL14"
0.231581961848556,-0.402813656822334,0.077,0.081,1,"ARL8A"
0.231670080472656,-1.05454990805812,0.006,0.011,1,"AC015802.4"
0.231721999532368,-0.633478109913154,0.025,0.032,1,"DUSP6"
0.232058937519628,-0.613296365698814,0.067,0.071,1,"NMD3"
0.232089406010853,-0.399370493169933,0.064,0.058,1,"CMTR2"
0.232124255119783,-0.347172398338533,0.048,0.051,1,"METTL2B"
0.23216096285894,-0.457993409518289,0.018,0.02,1,"ZNF682"
0.232196791859447,-0.359804324064315,0.025,0.027,1,"TSSC4"
0.232446681769509,0.544791105863858,0.011,0.007,1,"FBN2"
0.232537468950729,-0.192355670395418,0.013,0.014,1,"AP000446.1"
0.232660147191366,-0.10236569480135,0.011,0.008,1,"AC002310.4"
0.233309812329212,-0.210444426531675,0.037,0.031,1,"RPS19BP1"
0.23350371833069,-0.26089164861381,0.049,0.044,1,"NBPF15"
0.233813437611294,0.3130975587672,0.014,0.009,1,"CYP2J2"
0.23407136738818,-0.145537844926056,0.044,0.041,1,"GNPTG"
0.234090396999154,-0.380979093837878,0.011,0.012,1,"CSPG5"
0.234169476837693,0.301391943465733,0.13,0.092,1,"MTHFR"
0.234226909059325,-0.334690171259877,0.107,0.131,1,"DAB1"
0.234373347390936,-0.201890855770742,0.031,0.026,1,"GPR137"
0.234466262313253,0.313350316484186,0.103,0.072,1,"AP4E1"
0.234805276970874,-0.526766763808376,0.016,0.014,1,"NTHL1"
0.234919206729473,0.579530711891881,0.044,0.026,1,"PROSER1"
0.234971480107705,-0.459689601885977,0.017,0.02,1,"IFT81"
0.235080005067307,-0.815693589792835,0.017,0.024,1,"AC093827.5"
0.235105161874453,0.188596547070861,0.141,0.111,1,"UBA3"
0.235285174274818,-0.401438937349771,0.035,0.038,1,"DENND2A"
0.235460036005593,0.105717541119092,0.025,0.02,1,"SMPD1"
0.235503988175182,0.444158862887206,0.017,0.011,1,"GLRX2"
0.235765997457134,-0.285049721414986,0.073,0.074,1,"NUS1"
0.235932210791288,-0.107172654004553,0.034,0.035,1,"SLC35C2"
0.235940524380739,0.587473899908124,0.13,0.079,1,"ABCG1"
0.235943689704412,-0.215123823919082,0.01,0.011,1,"AL392086.1"
0.236086008325833,0.315524964974915,0.094,0.069,1,"TMX1"
0.236165914134598,0.463659821429478,0.032,0.02,1,"ID4"
0.236310315466331,-0.262754239849791,0.055,0.053,1,"GOLGA2"
0.23649969113394,-0.600217906393007,0.018,0.02,1,"ZNF414"
0.236589705500626,-0.178891646952796,0.027,0.018,1,"ZFYVE21"
0.236664127803035,0.153435019569812,0.031,0.025,1,"SPSB3"
0.236760150373841,0.215997832727254,0.302,0.237,1,"ZMYND11"
0.236777283008251,-0.190366023770095,0.063,0.067,1,"ANO4"
0.236937625650459,0.487369154351616,0.068,0.04,1,"C16orf87"
0.237086370796831,0.167906245384321,0.041,0.024,1,"AC069368.1"
0.237204258953951,-0.32041264271133,0.025,0.028,1,"SPTBN4"
0.237396275099761,-0.334997223610996,0.012,0.013,1,"AC021054.1"
0.237494937138334,-0.489090026696534,0.019,0.02,1,"AAR2"
0.237557685116899,0.689112704174221,0.021,0.01,1,"NXF1"
0.237580330791953,-0.88652092941676,0.021,0.035,1,"ITGB2-AS1"
0.237584096288618,0.143877856109588,0.14,0.111,1,"ARL6IP4"
0.237616914328988,-0.292334060693469,0.098,0.094,1,"THOC1"
0.237641288968157,-0.848844349625557,0.009,0.01,1,"COX7A1"
0.237751034650974,-0.58036673362109,0.015,0.019,1,"RPGRIP1L"
0.237799677756562,-0.509907722937898,0.062,0.07,1,"PUS7L"
0.237857126093677,-0.526914022212333,0.033,0.036,1,"DLGAP4-AS1"
0.237899747760185,-0.279673927423429,0.026,0.026,1,"HYDIN"
0.238512917408023,0.218321845326919,0.015,0.012,1,"ZNF461"
0.238746249646783,0.445799943935276,0.042,0.022,1,"RBM15"
0.238955427331708,0.126851251685092,0.083,0.069,1,"PTPN13"
0.239151380760652,0.224923664314906,0.018,0.015,1,"TNIP2"
0.239373833768035,-0.660385840664685,0.046,0.062,1,"ATP10B"
0.239711230384116,-0.698956135191468,0.016,0.017,1,"HIST1H2BJ"
0.23975386698777,-1.25762149285174,0.009,0.014,1,"PFAS"
0.239776462227759,-0.349369602538441,0.023,0.033,1,"ABCB1"
0.239819180948703,0.223118273859242,0.012,0.009,1,"ADAMTS1"
0.240012118464112,0.285632061551266,0.044,0.026,1,"AGAP4"
0.240051979408539,-0.732912985561152,0.02,0.023,1,"FAT1"
0.240073604907215,-0.211542293663129,0.046,0.043,1,"TRUB1"
0.240229690728124,-0.143063793089236,0.061,0.056,1,"OTUD6B"
0.240492883542002,0.136645399550467,0.057,0.045,1,"IDH3A"
0.24070554631795,0.851885292838317,0.01,0.006,1,"CLCA4"
0.240825716125758,0.483378270667333,0.021,0.01,1,"FAM89B"
0.240863786785662,0.447203977291019,0.01,0.007,1,"SYCP2L"
0.240989036618874,-0.517394978809666,0.048,0.065,1,"BAX"
0.241097365538225,-0.111781079757352,0.014,0.014,1,"NIPSNAP1"
0.241200902522425,-0.35735442094636,0.029,0.031,1,"LRRC8A"
0.241243940015004,0.192980772983034,0.123,0.089,1,"TBK1"
0.241365042980199,-0.707124635934491,0.01,0.012,1,"LINC01411"
0.24148436795278,-1.3245148063237,0.008,0.012,1,"ZNF598"
0.241665782148587,0.231443530480009,0.043,0.031,1,"CALCOCO1"
0.241716105818908,0.396799886085597,0.015,0.012,1,"FAM160A1"
0.241720113602324,-0.160862471693995,0.015,0.016,1,"SPRYD4"
0.241733786557311,-0.448196058385961,0.056,0.058,1,"AIMP1"
0.241902692405005,-0.162729950569113,0.027,0.024,1,"ENTR1"
0.242051576901667,-0.244497691076924,0.037,0.033,1,"RGS19"
0.242123936723676,-0.31384448115653,0.035,0.039,1,"MXRA7"
0.242155922584135,-0.472969280296303,0.035,0.041,1,"RAD51C"
0.242202381718209,-0.373058757923806,0.061,0.058,1,"ERCC1"
0.242293039784004,-0.537645604514886,0.013,0.014,1,"SS18L2"
0.242497767125714,-0.398022191521452,0.078,0.082,1,"FBXO22"
0.242502044283276,-0.230467101799138,0.032,0.032,1,"ZNF347"
0.242731650374518,-0.159615586879209,0.028,0.024,1,"ADIRF"
0.242792163524365,-0.888780825561187,0.016,0.025,1,"AC096992.2"
0.24283827436655,-0.383128699316817,0.04,0.049,1,"ENTPD3-AS1"
0.24285606346431,0.135740473446094,0.046,0.035,1,"ZNF766"
0.242895240622197,0.211162860946856,0.044,0.031,1,"MRS2"
0.242954402851681,-0.227536376816961,0.036,0.033,1,"YKT6"
0.243018580078895,-0.445411731731539,0.033,0.039,1,"EML6"
0.243021162711687,-0.354528425013518,0.045,0.043,1,"ALG8"
0.243203471515657,0.249723143062517,0.022,0.014,1,"TRUB2"
0.243249468533882,-0.313857939130387,0.045,0.045,1,"CPNE2"
0.2433646516005,-0.467464801674935,0.059,0.064,1,"NAPA"
0.243438327613777,-0.111210694770952,0.046,0.045,1,"ACO1"
0.243440766702018,-0.488209590529511,0.036,0.04,1,"AL603839.3"
0.243454046460799,0.180422542404009,0.052,0.04,1,"TRIM28"
0.243545846679539,-0.439761286004988,0.027,0.029,1,"AC006030.1"
0.243611729522902,0.594538882938279,0.02,0.014,1,"PPP2R3B"
0.243699358684768,0.116042370605274,0.2,0.164,1,"SEC31A"
0.243782263464182,-0.450119714670044,0.011,0.011,1,"CASP6"
0.243890095049791,-0.530332223320226,0.036,0.037,1,"KCTD5"
0.244138843655475,0.355309325664145,0.08,0.065,1,"RAI1"
0.244212761165476,0.221176438245418,0.012,0.009,1,"HES4"
0.244358692550125,-0.808915598058256,0.016,0.018,1,"TARS2"
0.244479996295564,-0.414545659326916,0.015,0.018,1,"TMEM8B"
0.244509582423383,0.120954445161356,0.015,0.013,1,"LIN9"
0.244550965341302,-0.447883951244407,0.154,0.175,1,"ZFX"
0.244741579125655,-2.3373754590912,0.027,0.111,1,"IL21R"
0.244790465241577,-0.337639656495607,0.036,0.043,1,"PYM1"
0.244807546398437,-0.143979481365408,0.092,0.091,1,"NHLRC3"
0.244888197930554,-0.586826406312954,0.014,0.018,1,"EFS"
0.244918873821541,1.43457873733407,0.02,0.007,1,"GTPBP8"
0.245017303164668,0.135350041110576,0.038,0.035,1,"LMTK2"
0.245207897226492,-0.504654452991861,0.099,0.137,1,"PLXNC1"
0.245403376318789,0.363473777083831,0.049,0.032,1,"NUP155"
0.245429109814873,0.301931598064128,0.02,0.016,1,"CSF2RB"
0.245433803063031,0.100402051607303,0.014,0.012,1,"COMMD8"
0.245972269711053,0.381689337021561,0.013,0.006,1,"ZDHHC18"
0.2461912675323,-0.508925296831715,0.055,0.064,1,"ENOPH1"
0.246241071468673,0.139133635284951,0.024,0.02,1,"UTP14C"
0.246300025035876,-0.166933391240031,0.103,0.091,1,"IMMT"
0.246456084004506,0.347222689802558,0.011,0.005,1,"PSEN2"
0.246465188009832,-0.39086968439435,0.01,0.012,1,"FBXO27"
0.246521955143805,-0.576595719123095,0.048,0.06,1,"TMEM72-AS1"
0.246544409965843,-0.173426373383486,0.014,0.016,1,"ST8SIA6"
0.246602151301611,-0.946691101003323,0.01,0.015,1,"ACSS3"
0.246674305766132,-0.649799511097203,0.052,0.077,1,"KCNJ5"
0.247271546416458,-0.174439301475918,0.037,0.037,1,"EFHC1"
0.247494360329352,-0.963076709482336,0.005,0.01,1,"RPL26L1"
0.247546567155481,0.439533187217348,0.012,0.007,1,"RHOF"
0.247650813385404,-0.622019182114392,0.074,0.094,1,"TNPO2"
0.247719764694723,-0.243148443399191,0.084,0.083,1,"HLTF"
0.247896747968814,-0.419012801223215,0.066,0.067,1,"POLR2A"
0.247904327045433,1.03432085419916,0.013,0.005,1,"AC103974.1"
0.247927217967249,-0.894142871375959,0.034,0.052,1,"ARSG"
0.247967267853745,-0.332310205047675,0.014,0.018,1,"GPR173"
0.248087095157413,-0.110541359366078,0.172,0.176,1,"NUBPL"
0.24826532941804,0.178633212977395,0.01,0.01,1,"AC091959.3"
0.248322199401787,0.325035230368763,0.056,0.042,1,"RPL10A"
0.248538076956193,0.161992956456321,0.208,0.154,1,"ARID4A"
0.248608059141394,-0.273397827781195,0.018,0.019,1,"EMC7"
0.248610935807963,0.447495340314842,0.217,0.186,1,"PEX5L"
0.248658049955544,-0.447660158160019,0.064,0.072,1,"BTBD8"
0.248987223169334,-0.398909520394767,0.13,0.146,1,"FCGBP"
0.249007939586669,0.342681149735767,0.011,0.009,1,"GAR1"
0.249303824076428,-0.41231986713575,0.022,0.026,1,"HID1"
0.249392204282838,0.324015172805956,0.01,0.005,1,"AC022167.2"
0.249434385974578,-0.314934566570582,0.039,0.031,1,"GPN3"
0.249529582855884,-0.143129591395674,0.018,0.016,1,"NTMT1"
0.249601588416141,-0.32058009264222,0.08,0.082,1,"WSB2"
0.249726035294647,0.441554946198052,0.044,0.026,1,"CASP7"
0.249897446536891,-0.759077132424186,0.039,0.045,1,"IK"
0.250007296071944,-0.469190500353531,0.015,0.015,1,"ENC1"
0.250045773158649,-0.330523122713135,0.014,0.016,1,"SCN9A"
0.250098890404646,-0.230851150259713,0.04,0.037,1,"POLDIP3"
0.250268289664594,0.188141426617414,0.128,0.087,1,"NECTIN3"
0.250440909166588,0.403991768409646,0.052,0.035,1,"HINT1"
0.250463284376526,0.119669030910585,0.056,0.035,1,"VAMP3"
0.250652776335561,-0.16173778119812,0.018,0.018,1,"LRP11"
0.250745769681746,-0.245815300441239,0.017,0.016,1,"LRRC37A"
0.250781947062462,-0.269583801035629,0.069,0.073,1,"ZNF251"
0.250831703092443,1.06971055664487,0.016,0.005,1,"MRPL50"
0.250843322111099,0.37847878630375,0.027,0.017,1,"CRTC2"
0.250874528368939,0.118913494969594,0.012,0.01,1,"ASB16-AS1"
0.25117200263414,-0.184321021555165,0.035,0.033,1,"CNIH4"
0.251254059240821,0.505192002773514,0.02,0.012,1,"MRPS15"
0.25212973097085,-0.211532825728982,0.026,0.023,1,"AC020928.1"
0.252171803855068,1.11086841692432,0.011,0.005,1,"CORO6"
0.252272729656346,-0.130557099412795,0.14,0.134,1,"RBBP4"
0.252710487462431,-0.66580599394462,0.069,0.092,1,"Z93930.2"
0.252935488751521,0.164884132017387,0.06,0.047,1,"AFG3L2"
0.253144317477941,1.45682316591724,0.091,0.041,1,"CLIC2"
0.253365431728814,-0.652482825032143,0.018,0.02,1,"AP1S1"
0.253644948965983,-0.162046401493702,0.034,0.033,1,"SELENOK"
0.253933846778983,-0.12633543638851,0.011,0.009,1,"DHFR2"
0.254103816881371,2.11963405238205,0.019,0.007,1,"LINC02240"
0.25420847463517,2.71411671514799,0.012,0.001,1,"TDRD10"
0.254304681055639,-0.253234169456364,0.152,0.136,1,"ARPC5"
0.254382862675566,-0.87151224850443,0.017,0.028,1,"HTR7"
0.2546836172105,-0.356406128404025,0.011,0.014,1,"CDK5"
0.255098523618598,-0.898526527741805,0.018,0.023,1,"CKAP4"
0.255185080537124,1.05467311221769,0.025,0.014,1,"CMYA5"
0.255549255852429,-0.937247683301214,0.013,0.02,1,"ADAMTS18"
0.255662095534387,-0.532221395613988,0.011,0.014,1,"AC119403.1"
0.25573086388595,-0.652345185173104,0.01,0.011,1,"NPIPB12"
0.255839739170066,-0.146545941796648,0.025,0.02,1,"SLFN5"
0.255945134869882,-0.742498252722442,0.011,0.012,1,"HIST1H1E"
0.256219680339382,-0.261058966846459,0.05,0.058,1,"ACPP"
0.25622836524381,-0.550163234862872,0.049,0.054,1,"RAB2B"
0.256341043509125,-0.129602432309635,0.023,0.021,1,"LINC01503"
0.256545605868058,0.180539766536709,0.074,0.06,1,"SEC23B"
0.256627223856266,-0.742931911643562,0.029,0.033,1,"CLK3"
0.256639781166868,0.408093714937812,0.011,0.012,1,"APBA3"
0.256710033798884,0.528957346893707,0.013,0.007,1,"AC005342.2"
0.256722563956138,-0.2992178933914,0.012,0.014,1,"DTX3"
0.256841479159479,0.472260013953625,0.023,0.015,1,"AC090907.2"
0.256889467190574,-0.343694303939218,0.017,0.016,1,"ZNF793"
0.256921208569401,-0.222677498358511,0.111,0.1,1,"OS9"
0.256937994959214,-0.42302692706051,0.049,0.047,1,"TXLNG"
0.257252956861674,-0.222869615736666,0.01,0.008,1,"BCL7A"
0.257495448845149,-0.539267726803637,0.025,0.032,1,"ACCS"
0.257505704573561,-0.224280835945397,0.024,0.026,1,"ZNF567"
0.257526440864139,0.297042880426287,0.077,0.056,1,"PRKRA"
0.257626789048498,-0.282285617788809,0.144,0.149,1,"CSK"
0.257975140943848,-0.114172093022025,0.036,0.028,1,"MZT2A"
0.258171463087545,-0.159645701860746,0.062,0.06,1,"ZNF117"
0.258354259833065,0.550958216773799,0.028,0.017,1,"AC005833.2"
0.258374381974332,-0.777333809982637,0.013,0.015,1,"TRDMT1"
0.258526276822314,-1.26691580605971,0.014,0.022,1,"FAM184A"
0.258962812688736,-0.148540384694743,0.044,0.037,1,"RBM22"
0.259007390953595,0.231696499255019,0.136,0.113,1,"TFDP2"
0.259060774075179,0.538092513959804,0.019,0.012,1,"KNDC1"
0.259173974583872,-0.750583780126086,0.013,0.016,1,"MYO16-AS1"
0.259238354503454,-0.359829966287113,0.03,0.031,1,"TLNRD1"
0.259254322778872,0.237589408326675,0.021,0.016,1,"PTPN7"
0.259268533150898,0.486259004343699,0.012,0.008,1,"AL135999.1"
0.259747250597176,0.132732012619299,0.171,0.143,1,"N4BP1"
0.259999796415427,0.523844370573401,0.037,0.022,1,"NR1H2"
0.260086785338134,-0.241697762983572,0.09,0.087,1,"ELL"
0.260135388732415,0.233054059426808,0.093,0.064,1,"GTF2B"
0.260236683391367,-0.57501067285227,0.024,0.027,1,"ZNF282"
0.260650635535585,-0.607788591740639,0.096,0.128,1,"FCGR1A"
0.260900662048025,0.182580030930327,0.19,0.145,1,"STX18"
0.260959553329949,0.201520220759125,0.013,0.01,1,"ZNF697"
0.261025119637736,0.381855582163714,0.012,0.009,1,"ASL"
0.261075900320728,0.200654077562436,0.014,0.009,1,"ADGRL4"
0.261297839667826,0.76850415553713,0.01,0.007,1,"KRBA1"
0.261302417919378,-0.179531081509029,0.037,0.034,1,"MTSS1L"
0.261420025002157,0.616564936553103,0.043,0.023,1,"CD302"
0.261472109297231,0.549151587433065,0.049,0.03,1,"ZSCAN16-AS1"
0.261555588711308,0.504657007260243,0.08,0.043,1,"CEBPG"
0.261843748414479,-0.250618656375783,0.015,0.016,1,"PHF23"
0.262291549586625,-0.100611482388026,0.046,0.045,1,"SMIM4"
0.262673687692261,0.17934504989006,0.145,0.115,1,"SPAST"
0.262829745600344,1.22293610249147,0.058,0.016,1,"STX11"
0.262879303189532,-0.107104754509777,0.087,0.082,1,"SEC23IP"
0.262962676265387,-0.143169991924935,0.132,0.115,1,"MCM3AP"
0.263042413286789,-0.320407832590114,0.055,0.054,1,"URGCP"
0.263137128670536,0.363199130922998,0.093,0.066,1,"ZMYM5"
0.263161734346252,0.102002294140916,0.2,0.169,1,"KPNA3"
0.263299258807057,-0.156339545187612,0.014,0.012,1,"SMAD1"
0.263346298742365,0.151301936701037,0.017,0.011,1,"DCAF15"
0.263350990977685,0.183057954903162,0.205,0.16,1,"SCMH1"
0.263697597996078,-0.149494808986545,0.448,0.445,1,"BCAS3"
