"logFC","logCPM","F","PValue","FDR","gene","neglog10FDR"
0.1273108578327,8.24756944428423,0.577114185724888,0.450697335368599,0.73761473253708,"LRBA",0.132170417611069
0.212126329528601,5.70206499597712,0.576718463512224,0.45080509438349,0.737616918104256,"KNOP1",0.132169130789757
-0.132843250663462,4.16329873503414,0.575206937833827,0.45091115288347,0.737616918104256,"IFT27",0.132169130789757
0.168846479443912,5.11834447336925,0.57621662912074,0.450912204592344,0.737616918104256,"PFKP",0.132169130789757
-0.151691552619127,5.19359638856239,0.575491769931182,0.451247005218866,0.738019651228068,"SLC25A25",0.131932074076296
0.0873217461660382,7.68296466174534,0.575492254235111,0.451328724461352,0.738019651228068,"LONP2",0.131932074076296
0.118008299559352,5.54355524038714,0.575170692293141,0.451438322235182,0.738019651228068,"ZBED4",0.131932074076296
-0.132508014040067,5.53300272896331,0.574989531907708,0.451443266345143,0.738019651228068,"ORAI2",0.131932074076296
-0.157694855672117,3.96496637978285,0.573287177418367,0.451531437526379,0.738047363893669,"SLC2A11",0.131915766608373
0.157194271327811,7.44688301612972,0.574291559909691,0.451625229841889,0.738084254352861,"RPS3A",0.131894059434477
-0.106505392472351,5.73822381353071,0.574224314198458,0.451797084338463,0.738248688899321,"TCEAL4",0.131797315652143
0.122443894151099,5.09805352762266,0.573619560503155,0.452000953776626,0.738465376633639,"RNF219",0.131669862016829
-0.139315005538036,3.95177088195603,0.572681868265948,0.452128263008854,0.738556934041734,"PMS2",0.131616020071618
0.0695218573594704,7.46482664499189,0.57300713313287,0.45230411617949,0.738676817813753,"NEMF",0.131545530400357
0.198910106767801,4.77679490385327,0.57231379305104,0.452344213629844,0.738676817813753,"EPAS1",0.131545530400357
-0.130629896194425,3.91755269755142,0.57051728573429,0.452858036708289,0.739399375202142,"CSRNP2",0.131120920744758
-0.121143891844045,4.77930503669019,0.570672603466093,0.453105859607672,0.739687464258712,"HADH",0.130951741375691
-0.166993826292261,7.93848678211438,0.57061257081959,0.453246980672954,0.739756083101086,"FGD2",0.130911454898154
-0.192756146259759,3.59554908040211,0.569197542914749,0.453293583187426,0.739756083101086,"ALK",0.130911454898154
-0.127858247657211,5.43085296624321,0.569996766472447,0.453362046103927,0.739756083101086,"RASSF8-AS1",0.130911454898154
0.1161564234066,6.16010959813206,0.569763982353591,0.45358271103046,0.739999627583227,"DENND1B",0.130768498834686
-0.165855026634152,5.79473918051353,0.56945170300331,0.45369309019353,0.740063197493397,"CALM3",0.130731192227492
0.135327827876287,6.1699349921034,0.568855386355481,0.453927851398767,0.74032960718373,"P4HB",0.130574882011284
-0.177841646331758,6.04404678670599,0.568654200887009,0.454027968589322,0.740376371123705,"KIF5C",0.13054745006816
0.107637008876244,5.57595400041631,0.568408092291616,0.454111844059023,0.740396639393275,"ZBTB41",0.130535561145861
-0.179923308807397,4.14579830703739,0.57023408876748,0.454250687403103,0.740409302726613,"RBL1",0.130528133277516
0.126506965070897,4.46097108252817,0.566814486597075,0.454297588119557,0.740409302726613,"YIPF3",0.130528133277516
0.163420085240437,6.28814361844562,0.567702660796897,0.454333953106102,0.740409302726613,"GPR65",0.130528133277516
-0.134323076798349,5.31158734080665,0.567271562674579,0.454500104748285,0.740509987781042,"PLIN3",0.130469079466958
0.0981796807688093,6.47770295435763,0.567241361779735,0.454585738606768,0.740509987781042,"ARNT",0.130469079466958
0.0939709566997448,9.37743836564339,0.567136847238986,0.454610107330212,0.740509987781042,"RTN4",0.130469079466958
-0.190050683477231,3.75324131681728,0.564418805627268,0.454778672452985,0.740668141227453,"RPH3AL",0.130376335497835
-0.155057691759867,4.13811466499666,0.565096846961414,0.454871660180806,0.740703176375502,"RANBP1",0.13035579294879
0.141780117374053,5.44841896455429,0.566205571654972,0.454963843553587,0.740736890926287,"ACSF2",0.130336025637656
-0.212112361942187,4.29141437104497,0.56546097911569,0.45507056001581,0.7407942528187,"LMNB1",0.130302395627968
0.187155859001364,4.37893860820791,0.564861957789785,0.455230460286922,0.740938159251354,"CDK11A",0.130218037927077
-0.142723339041825,4.68743609246245,0.56363109823527,0.455859702811091,0.741750282449463,"ATAD2",0.129742279637046
-0.0956033972089496,6.5269581570208,0.56368647025439,0.455993150410385,0.741750282449463,"CLSTN1",0.129742279637046
0.183811623478098,3.87626341135273,0.561152770058828,0.456029680699306,0.741750282449463,"POLE2",0.129742279637046
0.114506370189365,4.89789368649498,0.563157784084337,0.456107579066502,0.741750282449463,"ATPAF1",0.129742279637046
-0.198385466884726,6.52168666599527,0.563309626525489,0.456144577939101,0.741750282449463,"DIRC2",0.129742279637046
0.12008124684189,6.85527764372926,0.563214396452285,0.456173842859426,0.741750282449463,"ARHGDIB",0.129742279637046
0.114470326560318,7.08843197181656,0.562965563967736,0.456276164938224,0.741750282449463,"RRBP1",0.129742279637046
-0.159281180092758,4.23635733298499,0.562291105688332,0.45630204097417,0.741750282449463,"PINX1",0.129742279637046
0.143367454208062,7.21482916479256,0.562118487742283,0.456616099585057,0.741871248529342,"MAP2K1",0.129671459822142
