gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
XRCC4,134.87136391094407,-0.1411955995982183,0.16517395313397762,-0.8548296926918633,0.39264543758977277,0.8333435814268192
C12orf56,5.346251084890837,0.33683011082973435,0.39392497837981527,0.8550615708988347,0.39251706268917197,0.8333435814268192
TCF25,297.1265547789379,-0.16216056640186136,0.18982573513718487,-0.8542601786036534,0.39296084609499504,0.8333435814268192
TRIM32,8.116365895079767,0.21571878994499594,0.252924590741159,0.8528976534581438,0.3937160630950185,0.8333435814268192
DACH2,5.841528929703594,-0.26258645524404034,0.30755902935144735,-0.8537757964633941,0.39322922758120726,0.8333435814268192
DEXI,53.37980660076915,-0.11876808044441754,0.1389803602141046,-0.8545673666513077,0.3927907000269356,0.8333435814268192
INF2,31.640128050747414,0.20742499299486875,0.24309060238780095,0.853282648351683,0.3935025800716745,0.8333435814268192
FO393419.2,4.1843130703393685,-0.291067335679951,0.34115257506828983,-0.8531881537804221,0.39355497164208264,0.8333435814268192
DIAPH1,91.14135104696274,-0.14319877536114614,0.1676309708689935,-0.854250110339446,0.3929664234856398,0.8333435814268192
SNORC,19.32013985244133,-0.3494525699979367,0.40909396810146315,-0.8542110058959994,0.3929880861410203,0.8333435814268192
SLC25A30,23.613563018402065,-0.12672151964266556,0.14846635823053697,-0.8535369302040382,0.3933616170188755,0.8333435814268192
GABRA2,3.9522021555450904,-0.3916391854073159,0.4575902856162868,-0.8558730325313891,0.3920680129793015,0.8333435814268192
TOP2B,133.02575039720168,0.09704728716256544,0.11369854740487778,0.8535490503408314,0.39335489889388475,0.8333435814268192
NDUFAF5,52.272864777120276,-0.1093647756253322,0.1281973027212532,-0.8530973218924142,0.39360533645602336,0.8333435814268192
BANP,202.3703194238529,0.19361323197896535,0.22680285073081935,0.8536631323419958,0.3932916672755664,0.8333435814268192
AC008738.2,7.919553677809552,0.3052935465338368,0.3579240900861266,0.852956129497667,0.3936836331055442,0.8333435814268192
IFI27L2,25.07981135604987,0.3305982678727794,0.38641813966454197,0.8555454155433257,0.3922492733871785,0.8333435814268192
ZMPSTE24,44.205512437855674,-0.11721731494798752,0.13725409748628747,-0.85401687158883,0.39309564127187646,0.8333435814268192
IKZF5,34.0984545238505,0.12206979928773912,0.14312603982874464,0.8528832309885744,0.3937240618425538,0.8333435814268192
BFAR,43.67658026885314,-0.10817262498386901,0.12681731361395956,-0.8529799433628895,0.3936704267341412,0.8333435814268192
RECQL,57.25801799701785,0.10954281535065429,0.1284483352144206,0.8528161549761851,0.3937612637054352,0.8333435814268192
POMK,26.632359681568474,0.14135415607802387,0.16576479404579306,0.8527393098861169,0.3938038863338187,0.8333435814268192
RABL2B,23.210749248986843,0.14377152248195474,0.16830454196501984,0.8542343587604189,0.3929751492874829,0.8333435814268192
TIPRL,49.10977776855746,-0.09810780211458416,0.114998087188378,-0.8531255128954803,0.39358970458274156,0.8333435814268192
RCN1,9.362997533814253,-0.29567232402577964,0.3454544679557672,-0.855893761558291,0.3920565459553189,0.8333435814268192
SMIM10L1,11.190963053862173,-0.2419586114487057,0.2833456123929021,-0.853934562124763,0.39314124810162976,0.8333435814268192
PER3,81.06025970174052,-0.25992860424733527,0.30403919207693475,-0.8549180862892254,0.3925964971764836,0.8333435814268192
VPS35,107.27213629196149,-0.12914996173094903,0.15105117095077816,-0.8550080142909591,0.3925467110127865,0.8333435814268192
AC023632.2,7.072701532886959,-0.2263618713812617,0.26563005662696426,-0.8521696462202373,0.394119941081867,0.8333873521287349
LINC02391,154.89812751230593,0.1610751788520697,0.18896024868345837,0.8524289101772878,0.3939760799749662,0.8333873521287349
FAM120A,320.3170479881523,0.07265519092158933,0.08526625975484624,0.8520977832320111,0.3941598222437134,0.8333873521287349
ZFYVE21,22.305707717699317,0.1239602911052087,0.14556494457238645,0.8515806567945059,0.39444687930634625,0.8333873521287349
EPHA7,5.036383294616373,-0.3419048932337142,0.40147889436376666,-0.8516136166398963,0.394428579512036,0.8333873521287349
CNTFR,3.827580082929251,0.31458642628749145,0.36937771377833567,0.8516659629234573,0.3943995171358171,0.8333873521287349
LINC01141,248.75117125380132,-0.2144221425555762,0.25176632431373613,-0.8516712596096694,0.3943965765161871,0.8333873521287349
ZNF45,15.203347613856845,0.17443850433691163,0.20461289084818524,0.8525293964315189,0.3939203304305636,0.8333873521287349
THSD4-AS1,38.85399823930622,0.1289835175047865,0.1514243968270744,0.8518014283529541,0.394324313469957,0.8333873521287349
NUDT5,63.66897859913002,0.1030978145800603,0.12107519398980325,0.8515188882434748,0.3944811755039749,0.8333873521287349
GNL3,52.671186924248474,-0.16967187766488695,0.19927473725775033,-0.851447002263143,0.3945210915461075,0.8333873521287349
NLRC4,47.21991669026269,-0.15988376836095228,0.18765597109498575,-0.8520046946975324,0.3942114863883871,0.8333873521287349
MCU,127.19917403295847,-0.2420588993491941,0.28453892393638053,-0.8507057523114678,0.3949328269939322,0.8339910712783871
MRPL18,33.78402435970297,0.22776619933915138,0.2678311235671834,0.8504097518823944,0.39509731625822464,0.8339910712783871
MRPL17,12.810034997269554,-0.2991896350883886,0.3518095687000283,-0.8504306355109224,0.3950857097392316,0.8339910712783871
ANO5,6.676605114424982,-0.2978448546519021,0.35022503913481484,-0.8504384934546337,0.39508134257390903,0.8339910712783871
PDAP1,32.44380645777333,-0.14737563612004864,0.173243584024949,-0.8506845257762904,0.394944621332051,0.8339910712783871
AC025171.4,4.69878281471204,0.31257974132368277,0.3676372763998071,0.8502395197372504,0.3951919340676907,0.8340508308753952
COMMD4,24.191729265867433,-0.14944281466428333,0.17578409630975,-0.8501498019533543,0.3952418061900118,0.8340508308753952
ST6GALNAC3,1768.7582877316893,-0.1863652674846454,0.21934201089008393,-0.8496560541611714,0.3955163376864944,0.8340753236803433
SPRY4-AS1,10.744902059901602,0.29562603898458245,0.34795640316756893,0.8496065492498346,0.39554386954585996,0.8340753236803433
OLFML1,3.318235857426601,-0.4638752606705656,0.5458121527734748,-0.8498807846498886,0.39539136973457667,0.8340753236803433
IDE,90.47668845030933,0.1203258349604053,0.14158950814292875,0.8498216890402739,0.39542422926161214,0.8340753236803433
MIS12,22.52714717701937,-0.18365531396254847,0.21611955533381122,-0.8497857293796504,0.39544422508152177,0.8340753236803433
BCAT2,25.165963926882743,0.14009511622200813,0.16494134001085117,0.8493632718928532,0.39567918361563414,0.8342381377904956
IKZF1,736.491607184054,-0.0860656303244048,0.10137711062512211,-0.8489651144493853,0.39590070436145597,0.8345733810690946
DCLRE1B,4.470920605022709,-0.2852932190933099,0.33608645250368635,-0.8488685484583187,0.39595444155472015,0.8345733810690946
NF2,71.5204833342342,-0.09027202932768653,0.10638379719656027,-0.8485505472313157,0.39613143451142396,0.8347950475777539
RAC2,17.06412219396881,-0.2700398648362323,0.31873714430030625,-0.8472180593480108,0.39687358927188665,0.8347950475777539
GBE1,242.35025407381275,-0.14050888341883208,0.16581942667673952,-0.8473608082890693,0.3967940424036803,0.8347950475777539
NUDT22,22.44417061931699,-0.17532457900545112,0.2067826189952176,-0.8478690320171735,0.39651091276550676,0.8347950475777539
ZNF292,473.4525583411058,0.11680935211236897,0.13782777532243706,0.8475022675154034,0.3967152237205873,0.8347950475777539
AC068599.1,3.5777033799772338,-0.297071065066042,0.3506182422006005,-0.8472778347228083,0.3968402782646874,0.8347950475777539
AC093227.1,6.053357075556584,0.24814236586646493,0.29272216194947775,0.8477061122187699,0.39660166152546783,0.8347950475777539
KAT5,20.128129561584167,-0.13715813405681745,0.16184352191704202,-0.8474737353227036,0.3967311206140317,0.8347950475777539
COQ4,22.915343230498827,-0.18235633219352804,0.21522851611388086,-0.8472684544135425,0.39684550551553766,0.8347950475777539
RABAC1,48.18672647088893,-0.35802442571136656,0.4225206469711317,-0.8473536814777911,0.39679801359212175,0.8347950475777539
ULK2,153.7747703786478,-0.14585658143529362,0.17203437853171355,-0.8478339194767737,0.3965304699151043,0.8347950475777539
SCML2,5.840258336339618,-0.33376453292675,0.393514045488539,-0.848164218668202,0.39634652132445847,0.8347950475777539
BRD9,66.690595011259,-0.2162382386081601,0.25507617336015587,-0.8477398565284325,0.39658286441200674,0.8347950475777539
RSF1,286.08886442219506,0.08855782863743432,0.1044594688053714,0.8477721517274325,0.39656487502258564,0.8347950475777539
TMEM9,15.964302319489466,-0.23546711091082764,0.2780832413247417,-0.8467504542492456,0.3971342296544935,0.8352201769397514
HSCB,62.064399880476365,0.13030094120737082,0.15391834313985003,0.8465588866752518,0.39724103812065936,0.8352201769397514
PCNX1,321.93992766578754,-0.15679327227358442,0.18521608246196544,-0.846542428656444,0.39725021509413305,0.8352201769397514
HADHA,99.24103276724533,-0.08193730806105,0.09681649778300098,-0.8463155550689268,0.3973767325901193,0.8352415644164738
BRI3BP,73.09249290022282,-0.10967156533745567,0.12957628055268391,-0.846386119972511,0.3973373790206419,0.8352415644164738
ACAD10,48.67304894308071,0.12769792909708955,0.1509308583434181,0.8460690577041184,0.3975142209475012,0.8353709717035632
PSME4,272.4507525971622,0.11433540402347542,0.13515233586464706,0.8459743095966948,0.3975670760456408,0.8353709717035632
RPP25L,4.949904400592684,-0.3675752901073526,0.4345414925819103,-0.8458922712382071,0.3976128444506304,0.8353709717035632
ANGPTL6,7.1480069601282406,-0.30293243190498714,0.35829635999576753,-0.8454800710466766,0.39784285501235683,0.8357319257157892
SPATA22,5.902697182338721,0.48421669178883,0.5733135097280266,0.844593200007683,0.3983380070003779,0.8359088345528748
TGFBR2,670.8871932508447,-0.09221237020652155,0.10917993542301906,-0.8445908110244208,0.3983393413028756,0.8359088345528748
PPIL2,59.16834455484043,-0.10053162838070936,0.11923194541253321,-0.843160178531666,0.39913886616233996,0.8359088345528748
LINC00623,201.7308678592513,0.10829592499819465,0.128409876603304,0.8433613353025229,0.3990263891514233,0.8359088345528748
RBM14-RBM4,72.75608691047037,0.11641758654065018,0.1377541000699494,0.845111590011006,0.39804853785260175,0.8359088345528748
LARS2,85.50986432676635,-0.1117350921667681,0.13239980738434592,-0.8439218634390468,0.3987130699418622,0.8359088345528748
ATP6V1H,168.93181035373493,-0.06571878587997321,0.07791777714394457,-0.8434376375825627,0.3989837296459444,0.8359088345528748
USP9Y,147.3444717714954,0.17553668074491338,0.2079730965065109,0.8440355204280855,0.3986495570011709,0.8359088345528748
OAS1,62.07358274957078,-0.2879275250963134,0.341500418505496,-0.8431249553261663,0.3991585632160324,0.8359088345528748
FAAH2,8.912408799966535,0.2525595499987811,0.29942744551533174,0.8434749512160173,0.3989628691305809,0.8359088345528748
PNKD,74.51290129222278,-0.17066713624745256,0.20213276649149675,-0.8443318676620009,0.3984839831301181,0.8359088345528748
CATSPERE,36.378071314532626,0.19421709363988102,0.23032848772521894,0.8432178561932004,0.3991066136888419,0.8359088345528748
ZNF813,13.905903392295086,-0.1765836802623913,0.2093524580645473,-0.8434755526393065,0.3989625329049712,0.8359088345528748
TTTY10,11.926089524055579,-0.36976063847392426,0.4386055975825604,-0.8430367521798962,0.3992078895757809,0.8359088345528748
GUCA1B,5.808851768756868,0.23574518956819132,0.2790137575924367,0.8449231736900623,0.39815373492244555,0.8359088345528748
CTF1,5.447924905379312,0.21560744332381374,0.2553249449064946,0.8444433167420198,0.3984217254906983,0.8359088345528748
FURIN,12.484382813863506,-0.27020592204815663,0.3198131716241965,-0.8448867839804549,0.3981740540455463,0.8359088345528748
AC092338.2,4.453161308160221,0.49491419056023317,0.5855434740848457,0.845221939043453,0.3979869352831281,0.8359088345528748
CFAP47,8.564558927051012,0.30683785328530816,0.36384755200603736,0.8433143265457967,0.3990526724367037,0.8359088345528748
ID4,4.767793074790687,-0.354539281372647,0.42006083612003,-0.8440188917572392,0.3986588489290195,0.8359088345528748
APPBP2,147.53925358030125,0.07746178202906429,0.09182432337079315,0.8435867446174158,0.39890037397525135,0.8359088345528748
LINC02307,4.922611714689462,0.29884953963384286,0.35440501227380333,0.8432429827007079,0.3990925638174506,0.8359088345528748
RNGTT,232.48513272127738,-0.12584769033642237,0.1493087636004605,-0.8428687459577505,0.39930185482208447,0.8359836733064289
ISPD,15.96497590037012,-0.2652337509657482,0.31476987034412857,-0.8426275064883941,0.3994368024191851,0.836006928740847
TMEM209,28.503655852128297,-0.16141821334033044,0.19158598675813232,-0.8425366388832645,0.3994876402069196,0.836006928740847
AL356108.1,12.865739746815764,-0.2857836318750683,0.3391794706555515,-0.8425734945653344,0.39946702005330337,0.836006928740847
CSNK1D,124.85747701961864,-0.15960172801945186,0.18949746000626003,-0.8422367667312238,0.39965543758886746,0.8362361954096413
ARMCX3,50.82577696696928,-0.1819862426277283,0.21618697254204539,-0.8418002273117289,0.3998997846874701,0.8362627691889915
TRMT1,90.22856705237145,0.20385598099289778,0.24207826383358474,0.8421077455059631,0.399727646143233,0.8362627691889915
CUEDC1,122.79521653403832,0.1335675524078664,0.15865048001648227,0.8418981927693509,0.3998449420172666,0.8362627691889915
AAED1,20.022401884495284,0.16782650510233912,0.19936675295282857,0.8417978555433862,0.39990111249837135,0.8362627691889915
FMNL2,1783.2262239110519,-0.1667852817095219,0.1981635984493062,-0.8416544865690282,0.39998138111523995,0.8362996632221928
RAP2C-AS1,60.6568664546349,-0.22233367575346824,0.264192843090689,-0.8415582842914036,0.4000352477371515,0.8362996632221928
SOWAHD,3.618104928929516,-0.38906121339778726,0.46251455012435033,-0.8411869708600203,0.40024319847844003,0.8364287313913752
ADAMTS19,11.648001589202215,-0.3252171750591578,0.386621148986703,-0.8411779229137383,0.400248266510025,0.8364287313913752
SELENOS,55.37982323576059,-0.23803343122682843,0.2829904230901812,-0.8411359954431172,0.40027175187283315,0.8364287313913752
PP2D1,4.141880916996512,-0.2628396372129587,0.31259616467120643,-0.8408280936185433,0.40044424617885643,0.836667416565195
COL5A2,4.265322208440187,0.46225823893993845,0.550212353004688,0.8401451483514764,0.4008270085982919,0.8368969826241769
ZNF761,57.00994395951093,-0.1290439732809128,0.15359804248188202,-0.8401407413517945,0.4008294792517587,0.8368969826241769
AP002748.3,3.5843265358844816,-0.32767998389684516,0.38994353601295867,-0.8403267489628437,0.40072520756493024,0.8368969826241769
SLC27A3,4.807462211528111,-0.24804214267469235,0.2952111134393443,-0.8402195289495984,0.40078531070545254,0.8368969826241769
COL6A1,4.712715338755534,0.3165254375908168,0.3767657356759125,0.8401120580218755,0.4008455599321956,0.8368969826241769
GADD45GIP1,31.12968216638331,-0.30560835357796784,0.363885318815112,-0.8398479899466506,0.4009936221175394,0.837056700589688
GYPE,3.7231511493225002,-0.3613231485720047,0.4303188720663323,-0.8396637285206211,0.40109695640458654,0.837056700589688
FUT9,41.57360773005662,0.23478993944923415,0.27960816550676176,0.8397105965188855,0.40107067119298123,0.837056700589688
C5orf24,41.69619800258365,0.12436212999250904,0.14815474768212739,0.8394069845087484,0.40124096577429325,0.837113889361712
MICALL1,12.437969225999156,-0.17957667091867185,0.2139209504233702,-0.8394534082018255,0.40121492412699566,0.837113889361712
GNAS,563.9392609445206,-0.13008805645018945,0.15506166462605683,-0.8389440211667198,0.40150072334053666,0.8374941585520095
UTRN,579.3943725246313,0.13076650317994282,0.15588332475214034,0.8388742246027013,0.4015398932631309,0.8374941585520095
TRMU,36.41914448133033,-0.13979818481903086,0.16670846756294957,-0.83857878884432,0.4017057175944946,0.8376711252583077
TRO,7.212331712446507,0.20639760112618682,0.24616445672361392,0.8384541126419557,0.40177570908870974,0.8376711252583077
GNS,108.12183000245008,-0.15145117067598918,0.1806406680768284,-0.8384112630250868,0.4017997659600199,0.8376711252583077
PROS1,84.08342824382916,-0.15481228131955838,0.1847314027988928,-0.8380398728855767,0.40200831009414717,0.8378552300760181
NCKIPSD,14.018122429638463,-0.16864973589064555,0.20124003897327641,-0.8380525900864157,0.4020011680189487,0.8378552300760181
MAK16,10.364614319781278,-0.19031966449135204,0.22712742356133675,-0.8379422506853532,0.4020631379874471,0.8378552300760181
NEGR1,58.73914537635123,0.27266224724114785,0.32547291216798413,0.8377417506880589,0.40217575955864493,0.8379683000642904
ACP2,12.051662828243229,-0.2397236175035555,0.2862916159339711,-0.8373406839788285,0.4024010969442442,0.8380430095094591
UIMC1,138.71818060775763,-0.08445030587652932,0.10086876892713956,-0.83722946928727,0.40246359578376156,0.8380430095094591
AC109460.2,5.151001870111179,-0.24446508109533302,0.29200100201174006,-0.8372063089204884,0.4024766118471489,0.8380430095094591
PSME1,22.78834475136459,0.23066714518911752,0.27544604839514064,0.8374313101715454,0.4023501724379499,0.8380430095094591
SHISA5,34.83673297341625,-0.23295709220780508,0.27834022635761674,-0.8369508613839289,0.40262018941330613,0.8380430095094591
MAFF,7.4810265170093055,-0.5720790312380531,0.68349012708721,-0.8369967737150045,0.40259438153532145,0.8380430095094591
AL136987.1,3.9926435504122484,-0.5161929892743475,0.6166058997389393,-0.8371522061220872,0.40250701845668335,0.8380430095094591
CFAP20,8.143202919577975,-0.19946246627437667,0.23837734397827365,-0.8367509384304418,0.40273258009065493,0.83810104582141
AC005162.3,23.274996802016453,-0.28649737660616886,0.34241611885571327,-0.8366936041550447,0.402764815166996,0.83810104582141
MAP4K4,967.3650615074341,0.09503599978753405,0.113606033203022,0.8365400772131354,0.40285114030543356,0.8381195662295886
C2CD5,237.0998964004375,-0.10739405740079949,0.1284002201716554,-0.8364008820018125,0.40292941658086967,0.8381195662295886
SLC8A1,2630.1861932894685,-0.1170061240890032,0.13989817196688772,-0.8363663544988794,0.40294883449525354,0.8381195662295886
SFT2D3,8.211508507220142,0.19004672795351166,0.22760731108013754,0.8349763768642682,0.4037310092938231,0.8383395182088571
TMEM79,11.242301736280902,0.20490088523795486,0.24520871303803848,0.8356182890049637,0.40336967654821376,0.8383395182088571
DDIT4,121.44806909911948,-0.39407136879623483,0.4718825577886888,-0.8351047570881011,0.4036587284866985,0.8383395182088571
ZC3H12C,135.14337320012427,0.19179723227702003,0.2296915196183729,0.8350209559137692,0.403705909458948,0.8383395182088571
ELOA-AS1,25.977598642796018,-0.16022445927955642,0.1918202203737376,-0.8352845125888146,0.4035575353226065,0.8383395182088571
SCAF4,121.86331283842986,0.11331477627290197,0.13563228527703225,0.8354557769299086,0.4034611363807603,0.8383395182088571
MLKL,54.626616011524646,-0.19699031895164026,0.2356587124855458,-0.8359135839873636,0.40320351988576,0.8383395182088571
C7orf26,19.205101063560935,-0.13298733933412607,0.15907311813719305,-0.8360139091473066,0.4031470782299069,0.8383395182088571
POLM,37.41958370223258,-0.15919201728907675,0.19056089927137015,-0.835386576667954,0.4035000852220829,0.8383395182088571
AL589843.1,30.66051698145945,0.18928980672360776,0.22671247856715812,0.8349333390024899,0.40375524226314574,0.8383395182088571
CNOT4,267.54114896492933,0.06019156676024559,0.07207988217490086,0.835067496561545,0.40367970616060234,0.8383395182088571
IREB2,184.55497634242568,-0.07107363064688599,0.085069555803265,-0.8354766869977961,0.4034493677510169,0.8383395182088571
KDM7A,194.97427270459076,0.16088813160585827,0.19283178663312286,0.8343444533445109,0.40408690866007335,0.8384168516945089
APH1A,27.308113693184822,0.15228889649356014,0.1827131502027853,0.8334862396304884,0.4045705552180646,0.8384168516945089
OXLD1,16.875370456662484,-0.19344693946138958,0.2322574797777337,-0.832898641828521,0.4049018957105682,0.8384168516945089
LINC01374,32.2947778611053,-0.22976207636793713,0.2758420040780525,-0.8329481114954613,0.404873994009301,0.8384168516945089
PNPLA4,8.072231485297905,-0.22788557065224596,0.27345716592600333,-0.8333501514965275,0.40464727951388124,0.8384168516945089
ALG11,18.171065621924498,-0.15092077953989058,0.18099103580373413,-0.8338577591408914,0.40436114281565305,0.8384168516945089
AC098484.3,4.915786142409191,0.25801400956075443,0.3095712123793576,0.8334560813250831,0.40458755723387996,0.8384168516945089
AL662844.4,10.568112228664672,-0.3186235569885462,0.3818009486534219,-0.8345279342869714,0.4039835528427178,0.8384168516945089
UBE3D,137.7696497878002,0.1356171933514404,0.16255121309147222,0.8343044064218994,0.40410946941416415,0.8384168516945089
SLC25A37,619.0771543232206,-0.217029003882999,0.26045729821235014,-0.8332613651933679,0.40469734049067196,0.8384168516945089
GABRA3,8.75886772297222,-0.2509187005683315,0.3007761214466153,-0.8342374366738652,0.4041471990415294,0.8384168516945089
AP001160.1,5.429391104514216,-0.2500850462420808,0.2997763726754367,-0.8342386826891258,0.4041464970382861,0.8384168516945089
LMBR1L,75.21034112874598,0.1813101447694559,0.21758111773344657,0.8332990778711534,0.4046760762461288,0.8384168516945089
ARAP1,225.9653577554335,0.1315491226912788,0.15765117457114303,0.8344316054043405,0.40403781345554357,0.8384168516945089
SCAI,86.06226413483022,0.10500296953212274,0.12606934422672253,0.832898514513456,0.4049019675198303,0.8384168516945089
ATF5,24.230792766736617,-0.34715177270715086,0.41669263823156394,-0.833112325143196,0.4047813830686,0.8384168516945089
NAPEPLD,56.81694345660216,0.15774036098227787,0.1891442417615454,0.8339686131240596,0.4042986709119716,0.8384168516945089
ZDHHC20,148.08955261462035,0.13537329659012465,0.16247829708896908,0.8331777167506721,0.40474450794160777,0.8384168516945089
CSMD3,35.656617167006395,0.2711344375887966,0.3253446654648621,0.8333760051095094,0.40463270299416365,0.8384168516945089
AC023355.1,6.387602810337825,0.25551275621251807,0.3069361188989799,0.8324623284124261,0.4051480333967121,0.8387467969315323
CCDC85C,6.247994708168958,-0.2597722061327213,0.3121116278763577,-0.8323054411661632,0.40523656012773646,0.8387467969315323
CBWD6,43.43933744736364,0.17607726738909468,0.2115315755532698,0.8323923599990078,0.40518751302932754,0.8387467969315323
RFX7,259.8199172208122,0.13825931074972206,0.1661429459124774,0.8321708152602266,0.40531253467356554,0.8387831324363008
AC016831.7,1176.6646849204972,0.2205181301640284,0.2650261328051912,0.8320618341668268,0.40537404310552283,0.8387895245581636
SINHCAF,76.76109889035587,-0.10429794273501525,0.12540621690361478,-0.8316807994868148,0.4055891411825324,0.839113672780807
SRPRB,27.455820173841175,-0.19371966182934616,0.2329669122491633,-0.8315329415627858,0.4056726268936973,0.8391654771559871
ELMSAN1,102.37509974196176,0.11393503346696826,0.13712493577229268,0.8308848629556833,0.40603867564272667,0.8398016860959765
SYAP1,73.23565408562236,-0.29685272884036157,0.35760411523351027,-0.8301155277436365,0.4064734686764939,0.8402828807761759
SUSD6,686.8133366633567,-0.11686550624752458,0.14082692781085956,-0.8298519897024462,0.40662247218504455,0.8402828807761759
ARHGEF11,200.52970154942946,0.11409771671653073,0.13747787165135553,0.8299351404412416,0.4065754555219274,0.8402828807761759
PIGO,9.461872644864814,-0.18797870393191848,0.22645681014220503,-0.8300863366126019,0.4064899716371744,0.8402828807761759
AC079793.1,10.693470472940916,-0.27332664734129314,0.32931298699602474,-0.8299904896996745,0.40654416069620813,0.8402828807761759
AC092745.1,4.3049565051850855,0.32932175310212375,0.3967238716536089,0.8301031942682392,0.40648044125440375,0.8402828807761759
ASIC1,4.121606382320183,0.2762161800328589,0.33291527517825487,0.8296891150006944,0.4067145772804587,0.8403522665984784
PCSK7,98.53548232340668,-0.10233137945334726,0.12340158479518452,-0.8292549858512069,0.40696013665585884,0.8406197499882219
CUL4B,35.560862791930234,-0.12032732800596618,0.14510323656375784,-0.8292532327705509,0.4069611284418533,0.8406197499882219
FLVCR1,46.18517084932985,-0.12185671565379158,0.146982711671735,-0.8290547525476414,0.407073425755197,0.8407307604995856
CTTN,12.34240726181311,0.24767194438576262,0.2987944733829714,0.8289040342065367,0.40715871241357493,0.8407859618630964
TSC2,46.76966898842164,0.11649103323313134,0.14056654006029667,0.8287251943681758,0.407259925945446,0.8408740317406836
ZNF565,49.921732346648525,-0.13111823779380508,0.1582390093714962,-0.8286088134309539,0.40732579922553513,0.8408891193788977
TNFRSF14-AS1,5.602245516050422,-0.3085947891799572,0.3725014270843061,-0.8284392132278051,0.4074218067480392,0.8409382381370568
GPATCH1,19.33592705720577,-0.14763956393360178,0.17823119008977342,-0.8283598614767544,0.40746673093185015,0.8409382381370568
C7orf31,25.99379771732726,-0.1476972359471018,0.17835852506403774,-0.8280918217622212,0.4076185007140861,0.8411000646167908
TMEM151A,11.42102162390194,0.37612713556746447,0.45425188522290927,0.8280144734740998,0.40766230322247154,0.8411000646167908
AC131571.1,21.870067022187932,-0.2895797033626269,0.3509857633377753,-0.8250468640346146,0.4093449849448645,0.8411271894370341
DISP2,4.3073526184421,-0.3848384874899447,0.46655641659456726,-0.824848772414088,0.40945745295749447,0.8411271894370341
SESTD1,33.04837684182597,0.1965394539164546,0.2382423035119515,0.8249561518640838,0.40939648518321226,0.8411271894370341
NUSAP1,6.67530124066972,-0.3121654886623545,0.37874739359714465,-0.8242049818417758,0.4098230968290687,0.8411271894370341
ZBTB8A,3.5310888727697103,0.2659742378520266,0.32253475349651867,0.8246374536965906,0.40957745101422816,0.8411271894370341
ZNF615,11.671658710946053,0.14856001913548347,0.18022812702964044,0.824288758829809,0.4097755043112785,0.8411271894370341
MAF1,22.11634957895635,0.1777198454331992,0.21571570768071072,0.823861402324254,0.410018313850841,0.8411271894370341
GRIA3,14.132246590686412,-0.29193407884249806,0.35330188109391714,-0.8263020789433445,0.4086327544847683,0.8411271894370341
ZNF528,12.439922878465623,-0.18404698074174272,0.22271666888375619,-0.8263727257783451,0.4085926902031025,0.8411271894370341
C17orf80,21.34667413019141,-0.1336425947952165,0.16190426225684632,-0.8254421034525005,0.40912063970408596,0.8411271894370341
SAP30L,20.45486522891688,0.14092332149991432,0.17088330289980677,0.8246757822941967,0.40955568443631973,0.8411271894370341
NEDD9,150.08927429858502,-0.20178918228791048,0.2445248626265353,-0.8252297133322785,0.40924118718878966,0.8411271894370341
NXT1,9.110574180643118,-0.30711403068478965,0.37255559714257364,-0.8243441597449949,0.4097440336429453,0.8411271894370341
STRBP,383.8095183609259,-0.20293386734612623,0.24641311486593093,-0.8235514065740333,0.4101944964784868,0.8411271894370341
ZNF484,20.42683280823116,-0.14563100549836908,0.17640797601977085,-0.8255352665122554,0.40906776927683974,0.8411271894370341
LZIC,26.552106105499426,0.12394153242563144,0.15026200957382083,0.8248361164419364,0.40946463910581654,0.8411271894370341
SCAMP1-AS1,8.26036051637341,0.24990179158948078,0.30315721719999705,0.8243306687454419,0.409751697116322,0.8411271894370341
MAN2A1,592.4890661687912,0.20240410293709848,0.24561144301652926,0.8240825445721477,0.4098926576151435,0.8411271894370341
FSTL1,3.5741639935539937,0.3234750151248527,0.39232943064236303,0.8244984695520431,0.4096563850366295,0.8411271894370341
CBX1,35.67269632530323,0.15783675948621323,0.19154519023291158,0.8240183911393953,0.40992910816929795,0.8411271894370341
RNASEH1-AS1,6.681904002669609,0.27908799608644963,0.3375630463137011,0.8267729514062095,0.40836576379438827,0.8411271894370341
TMX1,76.87170583146089,0.12550123319349132,0.15237921482328382,0.8236112342423917,0.4101604905870494,0.8411271894370341
KIAA1109,438.6526375047492,0.13514452954117506,0.16369841344257582,0.8255701854348316,0.4090479536894064,0.8411271894370341
FITM2,8.776006443185523,0.204396666807908,0.24803145506591845,0.8240755865161788,0.4098966109346791,0.8411271894370341
RSAD1,23.97000907088462,0.13285201207870292,0.16131592698861005,0.8235517382489029,0.41019430795073264,0.8411271894370341
KIF5C,28.98260500357647,-0.2353534471793029,0.2848596994172482,-0.8262082971398806,0.40868594237129885,0.8411271894370341
NAPRT,8.424275264756163,-0.26265051357285135,0.3189200470471497,-0.823562256448622,0.41018832931354654,0.8411271894370341
AC090559.1,27.213700547180608,0.14973968052913433,0.18156021278205361,0.8247384062546957,0.40952012214968736,0.8411271894370341
AL355075.4,6.577355908591843,-0.41815199583385354,0.5057139025561628,-0.8268548555226145,0.4083193337256392,0.8411271894370341
DIS3,52.7395511375863,0.08239425098303109,0.09997337695730119,0.8241619268119935,0.409847557058841,0.8411271894370341
