Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Response To Cadmium Ion (GO:0046686),5.852941e-01,1.066659e+00,3.858824e-01,8.082111e-01,1.000000e+00,2/17,4.13%,EGFR;MT1F
prerank,Regulation Of Interferon-Beta Production (GO:0032648),-5.172226e-01,-1.065926e+00,3.681319e-01,7.783497e-01,1.000000e+00,19/45,26.89%,RELB;ISG15;TLR2;IRF7;TOMM70;TLR3;POLR3G;POLR3B;IRF1;TRAF3;FLOT1;TLR8;TBK1;OAS1;REL;PTPN11;LILRB1;DHX9;POLR3A
prerank,Regulation Of Apoptotic Signaling Pathway (GO:2001233),5.098825e-01,1.065850e+00,3.838863e-01,8.084754e-01,1.000000e+00,2/38,2.58%,TPD52L1;CRADD
prerank,Macromolecule Modification (GO:0043412),-4.861975e-01,-1.065787e+00,3.614679e-01,7.774721e-01,1.000000e+00,6/68,8.29%,FBXO2;PLAT;FBXL2;QPCT;UBE2L3;USP6
prerank,"Retrograde Vesicle-Mediated Transport, Golgi To Endoplasmic Reticulum (GO:0006890)",-5.284660e-01,-1.065400e+00,3.631068e-01,7.773007e-01,1.000000e+00,10/41,26.46%,RAB6B;RINT1;HTT;STX18;ERGIC3;TMED10;GOLPH3;RAB6A;ARF5;COPG2
prerank,Regulation Of JUN Kinase Activity (GO:0043506),5.298938e-01,1.064657e+00,3.628118e-01,8.099525e-01,1.000000e+00,5/33,6.84%,SASH1;DUSP16;DVL2;DUSP10;DAB2IP
prerank,Positive Regulation Of Multicellular Organismal Process (GO:0051240),3.982041e-01,1.064566e+00,3.045822e-01,8.081678e-01,1.000000e+00,23/248,6.21%,PRDM16;WWTR1;BMPR1B;SOX8;GHR;FERMT2;OXTR;CRB2;GJA1;CADM1;FGF2;RGCC;CXCR4;PLCB1;PPARGC1A;SERPINE1;ZNF703;TMEM64;IGF1R;KAT2A;ZBTB16;SOX9;PTN
prerank,Mitochondrial Transport (GO:0006839),-5.157263e-01,-1.064318e+00,3.803571e-01,7.791596e-01,1.000000e+00,16/49,17.70%,PINK1;SLC25A4;TOMM34;BNIP3;PPIF;BAD;TIMM13;TIMM17A;SPG7;TOMM20;MFF;TOMM70;TIMM10;OXA1L;MFN2;PITRM1
prerank,Negative Regulation Of DNA Biosynthetic Process (GO:2000279),-5.798383e-01,-1.064066e+00,3.946429e-01,7.786534e-01,1.000000e+00,7/23,23.69%,CDKN1A;TENM1;TINF2;TERF2;TP53;NAT10;HNRNPC
prerank,Determination Of Heart Left/Right Asymmetry (GO:0061371),-5.765464e-01,-1.063597e+00,4.205934e-01,7.787074e-01,1.000000e+00,2/22,2.14%,MESP1;NDRG4
prerank,Neutrophil Chemotaxis (GO:0030593),-5.557996e-01,-1.063378e+00,3.927959e-01,7.780913e-01,1.000000e+00,7/27,6.40%,CCL3;CXCL10;TREM1;CCL2;CCL3L1;PPIA;SRP54
prerank,Positive Regulation Of Axonogenesis (GO:0050772),5.369323e-01,1.063132e+00,3.798627e-01,8.103229e-01,1.000000e+00,5/32,7.91%,PLXNB1;PLXNA1;MAPT;PLXND1;NTRK2
prerank,Protein Localization To Membrane (GO:0072657),-4.308081e-01,-1.063057e+00,3.260870e-01,7.777064e-01,1.000000e+00,25/162,11.62%,SCN3B;RAB3A;RAB3C;TNF;THY1;RAB6B;RFTN1;CYP46A1;SLC9A3R2;ANK1;ATP1B1;CACNB3;KCNB1;STXBP1;PACSIN1;KCNB2;TM9SF3;FGF13;RAB40A;ITGAL;MRAP2;TESC;RAB38;EPB41L3;RAB11A
prerank,Regulation Of Epithelial To Mesenchymal Transition (GO:0010717),4.888618e-01,1.063032e+00,3.621495e-01,8.085559e-01,1.000000e+00,12/55,7.73%,WWTR1;FERMT2;GREM1;CRB2;RGCC;ZNF703;PHLDB1;USF3;EPHA3;DAB2IP;TGFB2;SPRY1
prerank,Cellular Response To Gamma Radiation (GO:0071480),6.123591e-01,1.063011e+00,4.043956e-01,8.065448e-01,1.000000e+00,1/15,0.17%,YAP1
prerank,Regulation Of Protein-Containing Complex Assembly (GO:0043254),-4.701252e-01,-1.062651e+00,3.305369e-01,7.776312e-01,1.000000e+00,9/92,6.03%,TNF;PINK1;CD36;STX1B;VEGFA;STXBP1;TRABD2A;CHAF1B;VPS18
prerank,Positive Regulation Of Macromolecule Metabolic Process (GO:0010604),-4.154229e-01,-1.062488e+00,2.946274e-01,7.768337e-01,1.000000e+00,27/233,6.21%,AGTR1;IL1B;IL1A;TNF;KLF2;EGR1;ID2;CD36;OLFM1;CCL3;UHRF1;OCRL;CHRNA7;ACTG1;RIMS1;E2F1;NSF;PIK3R3;VSTM2A;NTSR1;VEGFA;SLC11A1;WNT3;MT3;MYD88;BRCA1;PTPN1
prerank,Protein Catabolic Process (GO:0030163),-4.748533e-01,-1.062423e+00,3.453237e-01,7.757786e-01,1.000000e+00,6/77,6.03%,FBXO2;DENND3;CTSB;FBXO44;BNIP3;PRPF19
prerank,RNA Polymerase II Preinitiation Complex Assembly (GO:0051123),-5.272868e-01,-1.062010e+00,3.663194e-01,7.756984e-01,1.000000e+00,6/40,15.75%,MED29;MED18;GTF2A1;MED8;TAF7;TAF2
prerank,Metal Ion Transport (GO:0030001),-4.553407e-01,-1.061731e+00,3.250883e-01,7.752665e-01,1.000000e+00,19/99,7.69%,SCN3B;ATP2A3;CHRNB2;SCN7A;KCNJ6;CCL3;SCN2A;CHRNA7;CHRNA4;KCNJ13;CACNB3;CACNG8;SLC11A1;KCND3;KCNMB1;SCN3A;TUSC3;GRIN3A;KCNB2
prerank,Lymphocyte Differentiation (GO:0030098),-5.104531e-01,-1.061665e+00,3.471503e-01,7.742206e-01,1.000000e+00,8/51,12.97%,IL10;PIK3R3;RELB;JAG2;RHOH;PTPN2;CD4;NFAM1
prerank,Purine Ribonucleotide Biosynthetic Process (GO:0009152),5.011136e-01,1.061212e+00,3.530752e-01,8.095772e-01,1.000000e+00,9/42,11.46%,ADCY8;ADCY2;ADCY9;PPCDC;AK5;ADCY10;PANK4;ADCY1;NPR2
prerank,Glycosphingolipid Metabolic Process (GO:0006687),-5.645285e-01,-1.060394e+00,3.770197e-01,7.764715e-01,1.000000e+00,6/26,12.86%,ST8SIA3;SMPD1;B4GALNT1;ST6GALNAC5;B3GALNT1;B4GALT6
prerank,Regulation Of T Cell Migration (GO:2000404),-6.126709e-01,-1.059788e+00,4.061372e-01,7.769957e-01,1.000000e+00,1/15,1.86%,CXCL10
prerank,Regulation Of Ruffle Assembly (GO:1900027),5.917213e-01,1.058896e+00,4.215247e-01,8.146302e-01,1.000000e+00,1/18,0.40%,KANK1
prerank,Regulation Of DNA Metabolic Process (GO:0051052),4.436764e-01,1.058618e+00,3.371560e-01,8.133350e-01,1.000000e+00,7/110,5.60%,ZNF365;SGF29;TMEM98;JADE2;CHRAC1;KAT2B;KAT2A
prerank,Phospholipid Biosynthetic Process (GO:0008654),-5.658409e-01,-1.058131e+00,4.013722e-01,7.805471e-01,1.000000e+00,9/23,24.53%,DHDDS;LPCAT1;IDI1;FADS1;AGPAT3;DOLPP1;PIP5K1A;PCYT2;AGPAT4
prerank,Positive Regulation Of Cell Migration (GO:0030335),4.026353e-01,1.057826e+00,2.757732e-01,8.135335e-01,1.000000e+00,31/204,8.70%,LGR6;SEMA4B;FERMT2;DAAM2;EGFR;HGF;NTRK3;GPNMB;GAB1;CXCR4;ROR2;PDGFRB;PLCG2;ZNF703;FGF1;DOCK1;SEMA3D;TJP1;IGF1R;CD151;SOX9;ENPP2;DAB2IP;SUN2;TGFB2;DDR2;SEMA6A;FER;FAM107A;CXCL12;INSR
prerank,Negative Regulation Of Axon Extension Involved In Axon Guidance (GO:0048843),5.847104e-01,1.057247e+00,4.113786e-01,8.132894e-01,1.000000e+00,4/16,9.27%,SEMA4B;SEMA3D;SEMA6A;SEMA3B
prerank,Regulation Of T Cell Mediated Cytotoxicity (GO:0001914),5.818433e-01,1.056672e+00,4.128035e-01,8.128299e-01,1.000000e+00,1/18,0.29%,KLRD1
prerank,Regulation Of Protein Phosphorylation (GO:0001932),4.031726e-01,1.056157e+00,2.917706e-01,8.122425e-01,1.000000e+00,32/196,9.05%,WWTR1;ERBB4;PRR5L;EGFR;HGF;BMPER;FYN;NTRK3;GPNMB;TNIK;FGF2;FAXDC2;BMP7;HSPB1;FGF1;LIMCH1;SLCO3A1;OCLN;DVL2;CCND3;SOX9;PLPP3;ARRB1;RELN;DAB2IP;PLCE1;NTRK2;PTPN13;FER;INSR;CCDC88C;ZBED3
prerank,Positive Regulation Of Cell Projection Organization (GO:0031346),4.440098e-01,1.055853e+00,3.487805e-01,8.111226e-01,1.000000e+00,26/100,10.40%,PLXNB1;PRKD1;NTRK3;MAGI2;PLXNA1;ROR1;IL1RAPL1;PTPRD;ZNF804A;ROR2;SCARB2;DVL2;TOX;PTN;RELN;EPHA3;DAB2IP;NLGN1;PLXND1;DDR2;NTRK2;DVL1;TENM3;APOE;DDR1;CDKL3
prerank,Regulation Of Cellular Component Biogenesis (GO:0044087),-5.369435e-01,-1.055793e+00,3.953099e-01,7.859116e-01,1.000000e+00,2/32,1.57%,PINK1;CD36
prerank,Macromolecule Catabolic Process (GO:0009057),-4.702505e-01,-1.055693e+00,3.539020e-01,7.849389e-01,1.000000e+00,9/71,14.86%,DENND3;ISG20;RNASE2;RNASEH1;RNASE3;SLC16A3;BECN1;MTREX;APEX1
prerank,Neuron Maturation (GO:0042551),5.950764e-01,1.055343e+00,4.484305e-01,8.105771e-01,1.000000e+00,1/15,0.73%,LGI4
prerank,Plasma Membrane Bounded Cell Projection Morphogenesis (GO:0120039),5.020996e-01,1.055235e+00,3.571429e-01,8.088325e-01,1.000000e+00,6/43,7.27%,PLXNB1;TNIK;BMP7;GPM6A;DAB2IP;NLGN1
prerank,Purine-Containing Compound Biosynthetic Process (GO:0072522),-6.227668e-01,-1.054653e+00,4.500000e-01,7.866523e-01,1.000000e+00,2/15,6.11%,PRPS1;PNP
prerank,Cardiac Muscle Cell Action Potential Involved In Contraction (GO:0086002),-5.635206e-01,-1.054263e+00,4.205776e-01,7.865162e-01,1.000000e+00,4/22,2.53%,SCN3B;SCN2B;CACNA1G;FGF12
prerank,Protein Localization To Plasma Membrane (GO:0072659),-4.495190e-01,-1.054234e+00,3.695652e-01,7.853529e-01,1.000000e+00,18/113,11.62%,SCN3B;RAB3A;RAB3C;TNF;SLC9A3R2;ANK1;ATP1B1;CACNB3;KCNB1;STXBP1;PACSIN1;KCNB2;FGF13;RAB40A;MRAP2;TESC;EPB41L3;RAB11A
prerank,Glycerophospholipid Metabolic Process (GO:0006650),4.953200e-01,1.054115e+00,3.559719e-01,8.100213e-01,1.000000e+00,4/45,7.29%,ENPP6;PLCB1;PDGFRB;ACP6
prerank,Fc Receptor Signaling Pathway (GO:0038093),5.521034e-01,1.053576e+00,3.963134e-01,8.095492e-01,1.000000e+00,6/23,13.75%,CD247;PLCG2;SOS1;FER;LILRA4;MAP2K7
prerank,Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161),-4.030758e-01,-1.052367e+00,3.158784e-01,7.893251e-01,1.000000e+00,50/291,20.19%,UCHL1;FBXO2;PSMD12;SPSB1;PSMC1;SIAH3;PSMC6;CLGN;FBXO44;FBXL2;FBXL15;CUL1;FBXL16;SKP1;ANAPC13;PSMC5;PSMB6;RNF187;PSMD7;ANKRD9;NHLRC3;PSMB5;FBXL12;PSMD4;PSMD2;UBE2J1;KCTD10;PSMB7;FBXO6;FBXL18;TMUB2;IFI27;RMND5B;DDIT3;PJA2;DERL2;KIF14;PSMA5;ANAPC7;AXIN1;STUB1;TRIM25;VCP;CSNK1A1;KCTD5;DMAC2;RNF34;ANAPC15;PSMB2;PSMD8
prerank,Regulation Of Nervous System Development (GO:0051960),5.178968e-01,1.051800e+00,3.907285e-01,8.126764e-01,1.000000e+00,3/32,1.02%,YAP1;LGI4;PTPRZ1
prerank,Negative Regulation Of Lipid Storage (GO:0010888),-6.027508e-01,-1.051378e+00,4.206774e-01,7.909100e-01,1.000000e+00,1/16,0.62%,TNF
prerank,Sterol Transport (GO:0015918),5.859208e-01,1.051246e+00,4.083527e-01,8.122458e-01,1.000000e+00,1/17,0.58%,GRAMD1C
prerank,Negative Regulation Of Telomere Maintenance Via Telomere Lengthening (GO:1904357),-5.729706e-01,-1.051097e+00,4.160714e-01,7.905319e-01,1.000000e+00,9/22,32.96%,TENM1;TINF2;TERF2;NAT10;HNRNPC;SRC;POT1;CTC1;PINX1
prerank,Regulation Of Actin Filament Polymerization (GO:0030833),4.878884e-01,1.050988e+00,3.744589e-01,8.110494e-01,1.000000e+00,7/50,9.01%,KANK1;DAAM2;CDC42EP1;HIP1R;CDC42EP4;FER;BAIAP2L2
prerank,Activation Of Protein Kinase Activity (GO:0032147),4.723533e-01,1.050504e+00,3.634259e-01,8.104544e-01,1.000000e+00,8/65,7.19%,ADCY8;CHI3L1;NTRK3;ADRA2C;EMP2;FGF1;PIBF1;TGFB2
prerank,Negative Regulation Of Apoptotic Process (GO:0043066),3.821734e-01,1.050271e+00,2.887701e-01,8.091414e-01,1.000000e+00,27/338,5.87%,YAP1;FMN2;SOX8;ERBB4;GREM1;PTPRZ1;EGFR;HGF;ERBB3;LTF;TYRO3;CD44;GCLC;NUPR1;PPARGC1A;IL27RA;ANGPTL4;HSPB1;TLE1;AQP1;PIK3CA;TJP1;IGF1R;WFS1;SOX9;SH3RF1;MERTK
prerank,Regulation Of Telomere Maintenance (GO:0032204),-5.275678e-01,-1.050043e+00,4.042553e-01,7.922271e-01,1.000000e+00,10/33,28.41%,TERF2IP;TINF2;PPP1R10;ERCC1;TERF2;MYC;DHX36;HNRNPD;NSMCE2;GNL3
prerank,Golgi To Plasma Membrane Transport (GO:0006893),-5.168296e-01,-1.049844e+00,3.952641e-01,7.915960e-01,1.000000e+00,6/42,10.99%,OPTN;NSF;PREPL;RAB31;GGA2;EXOC7
prerank,Regulation Of Proteasomal Protein Catabolic Process (GO:0061136),-5.155892e-01,-1.049519e+00,3.824561e-01,7.912711e-01,1.000000e+00,6/44,10.72%,PINK1;UBB;PSMC6;PSMC5;DESI1;GABARAPL2
prerank,Positive Regulation Of Production Of Molecular Mediator Of Immune Response (GO:0002702),-5.654469e-01,-1.049161e+00,4.169675e-01,7.910327e-01,1.000000e+00,7/24,21.17%,IL10;NOD2;SLC7A5;PTPN22;SASH3;XBP1;PHB2
prerank,Inositol Lipid-Mediated Signaling (GO:0048017),5.346736e-01,1.048118e+00,4.004684e-01,8.133736e-01,1.000000e+00,7/28,7.64%,PLCB1;PDGFRB;PLCG2;IGF1R;PLCE1;KCNH1;FGFR1
prerank,Positive Regulation Of MAPK Cascade (GO:0043410),3.978213e-01,1.047406e+00,2.942643e-01,8.133796e-01,1.000000e+00,33/195,7.91%,TPD52L1;CHI3L1;ERBB4;GHR;WWC1;FERMT2;EGFR;BMPER;NTRK3;GPNMB;ROR1;FGFR3;FGF2;CD44;ADRA2C;SLC30A10;ROR2;PDGFRB;NEK10;PLCG2;FGFR2;FGF1;MFHAS1;SOX2;IGF1R;ARRB1;TGFA;DAB2IP;PLCE1;TGFB2;FGFR1;DDR2;NTRK2
prerank,Cellular Response To Cytokine Stimulus (GO:0071345),-4.204868e-01,-1.047140e+00,3.417508e-01,7.954564e-01,1.000000e+00,29/198,13.47%,IL1B;TNFRSF21;IL1A;IL21R;EGR1;CCL3;IL4R;ZFP36;PLP2;CCL2;CCL3L1;NPNT;CALM1;BRCA1;RHEX;GAPDH;CSF2RB;SH2B3;CSF3R;IL12RB1;STAT4;CD4;TLR2;ZC3H12A;STAT1;IFIT1;CSF2RA;DPYSL3;ZFP36L1
prerank,Positive Regulation Of NF-kappaB Transcription Factor Activity (GO:0051092),-4.461659e-01,-1.047093e+00,3.623932e-01,7.943429e-01,1.000000e+00,20/121,12.29%,IL1B;TNF;IL18R1;CD36;TERF2IP;NTSR1;BTK;PRKCQ;RAB7B;MYD88;PPIA;NOD2;IRAK2;CARD9;TFRC;NOD1;NLRP3;SPHK1;TLR2;TRIM37
prerank,Positive Regulation Of Cytokinesis (GO:0032467),-5.627328e-01,-1.047041e+00,3.842105e-01,7.932770e-01,1.000000e+00,6/22,17.76%,DRD2;CIT;CDCA8;SVIL;KIF14;KIF20B
prerank,Positive Regulation Of Carbohydrate Metabolic Process (GO:0045913),5.330280e-01,1.047032e+00,4.164859e-01,8.124787e-01,1.000000e+00,6/28,9.17%,SLC4A4;SLC45A3;PTH1R;P2RX7;INSR;IRS1
prerank,Response To Gamma Radiation (GO:0010332),5.699743e-01,1.046919e+00,4.247191e-01,8.108299e-01,1.000000e+00,1/20,0.17%,YAP1
prerank,Melanosome Assembly (GO:1903232),-5.979125e-01,-1.046904e+00,4.363636e-01,7.924102e-01,1.000000e+00,8/18,31.89%,AP3M1;RAB38;HPS3;AP1M1;AP1S1;AP3D1;HPS6;AP1B1
prerank,Regulation Of Blood Circulation (GO:1903522),-5.967881e-01,-1.046334e+00,4.442413e-01,7.927128e-01,1.000000e+00,2/19,0.89%,AGTR1;TH
prerank,Entrainment Of Circadian Clock By Photoperiod (GO:0043153),-5.904812e-01,-1.046186e+00,4.412811e-01,7.919456e-01,1.000000e+00,1/20,1.55%,ID2
prerank,Negative Regulation Of TORC1 Signaling (GO:1904262),5.555849e-01,1.045951e+00,4.017660e-01,8.115768e-01,1.000000e+00,5/21,11.95%,CASTOR2;NPRL2;SESN1;CASTOR1;WDR59
prerank,Regulation Of Cellular Component Organization (GO:0051128),-4.378129e-01,-1.045674e+00,3.355593e-01,7.921327e-01,1.000000e+00,13/131,8.06%,AGTR1;SLITRK4;TNF;PINK1;CD36;MKI67;PRKCQ;MCM2;MELTF;PTPN1;AP2S1;PACSIN1;LTBP4
prerank,Protein-Containing Complex Organization (GO:0043933),4.385543e-01,1.045273e+00,3.459716e-01,8.115290e-01,1.000000e+00,9/100,5.72%,PARD3;YAP1;CD247;MITF;PPARGC1A;OCLN;LAMC1;LLGL1;SOX9
prerank,acyl-CoA Metabolic Process (GO:0006637),-5.982499e-01,-1.045086e+00,4.411248e-01,7.925884e-01,1.000000e+00,7/17,20.33%,ACOT7;ACOT9;GPAT4;ACOT8;ACSM3;OGDH;HMGCS1
prerank,Negative Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000059),-5.351188e-01,-1.044634e+00,4.090121e-01,7.926476e-01,1.000000e+00,1/34,0.76%,MAP1A
prerank,COPII-coated Vesicle Budding (GO:0090114),-5.303436e-01,-1.044225e+00,4.132379e-01,7.925320e-01,1.000000e+00,11/33,30.61%,SEC23B;SEC13;VAPB;TRAPPC2;TRAPPC11;PREB;TMED10;KLHL12;CSNK1D;SAR1A;CUL3
prerank,Microglial Cell Activation (GO:0001774),-6.070311e-01,-1.044048e+00,4.304029e-01,7.918161e-01,1.000000e+00,8/17,21.56%,TNF;ITGAM;C5AR1;CX3CR1;APP;ITGB2;C1QA;JAK2
prerank,Organonitrogen Compound Catabolic Process (GO:1901565),-4.893322e-01,-1.043903e+00,3.826923e-01,7.909959e-01,1.000000e+00,7/57,14.71%,ACHE;DENND3;IL4I1;SLC16A3;ETFB;PLA2G4A;ETFA
prerank,Negative Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000117),-5.220619e-01,-1.043720e+00,4.049587e-01,7.902781e-01,1.000000e+00,6/35,4.97%,TNF;CDKN2D;DHCR24;IFI6;VEGFA;MT3
prerank,Negative Regulation Of Cell Population Proliferation (GO:0008285),3.936072e-01,1.043474e+00,3.293839e-01,8.148450e-01,1.000000e+00,37/263,8.46%,TGFBR3;ZBTB7C;BMPR1B;PLXNB1;ERBB4;GREM1;AZGP1;PTPRK;MAGI2;GPNMB;CLMN;RGCC;ST18;CDKN2A;ALOX15B;NUPR1;PPARGC1A;CDKN2C;COL4A3;TOB1;SOX2;ITGA1;KAT2B;SOX9;ADARB1;DUSP10;FOXO4;NACC2;RUNX3;DAB2IP;TGFB2;TP53I11;SPEG;PROX1;MN1;SH3BP4;TNS2
prerank,Negative Regulation Of Myeloid Cell Differentiation (GO:0045638),6.058916e-01,1.043370e+00,4.561798e-01,8.131709e-01,1.000000e+00,2/15,5.67%,MEIS2;ZBTB16
prerank,Regulation Of Developmental Growth (GO:0048638),5.615159e-01,1.043169e+00,4.207048e-01,8.117333e-01,1.000000e+00,3/23,2.70%,GHR;FGFR3;PLCB1
prerank,fatty-acyl-CoA Biosynthetic Process (GO:0046949),5.781788e-01,1.043015e+00,4.349776e-01,8.102583e-01,1.000000e+00,3/18,6.61%,HACD1;ACSBG1;TECR
prerank,Negative Regulation Of Cell Growth (GO:0030308),-4.555204e-01,-1.042194e+00,3.962264e-01,7.932912e-01,1.000000e+00,11/92,10.09%,RERG;CDKN2D;TSPYL2;MAP2;MT3;FHL1;BRCA1;CDKN1A;INHBA;FGF13;PPP2R1A
prerank,Nucleic Acid Phosphodiester Bond Hydrolysis (GO:0090305),-5.767361e-01,-1.041967e+00,4.280639e-01,7.927278e-01,1.000000e+00,3/19,12.33%,RNASE2;MEI4;ZC3H12A
prerank,Cytosolic Pattern Recognition Receptor Signaling Pathway (GO:0002753),-5.754433e-01,-1.041612e+00,4.397906e-01,7.925313e-01,1.000000e+00,6/20,22.90%,TNFAIP3;IRF7;TRIM25;TIFA;PHB2;TBK1
prerank,Protein K11-linked Ubiquitination (GO:0070979),-5.496743e-01,-1.041595e+00,4.007092e-01,7.913836e-01,1.000000e+00,6/26,23.88%,ANAPC13;UBE2L3;UBE2T;ANAPC7;UBE2S;CDC23
prerank,Regulation Of Neuron Projection Development (GO:0010975),4.131217e-01,1.041035e+00,3.513514e-01,8.138547e-01,1.000000e+00,24/149,7.91%,ZNF365;KANK1;NTNG1;PRKD1;CTNNA2;NTRK3;MAGI2;ROR1;IL1RAPL1;CDH2;SPOCK1;ZNF804A;ROR2;SCARB2;ZDHHC15;TOX;PTN;RELN;EPHA3;DAB2IP;NLGN1;EFHC2;DDR2;NTRK2
prerank,Positive Regulation Of Vacuole Organization (GO:0044090),-5.780445e-01,-1.040811e+00,4.268078e-01,7.923879e-01,1.000000e+00,1/20,0.79%,MOAP1
prerank,Aortic Valve Morphogenesis (GO:0003180),5.539774e-01,1.040283e+00,4.288939e-01,8.141172e-01,1.000000e+00,2/20,5.72%,ELN;SOX9
prerank,Muscle Organ Development (GO:0007517),-5.180128e-01,-1.040136e+00,3.930530e-01,7.930686e-01,1.000000e+00,6/38,8.21%,EGR3;CXCL10;HBEGF;FHL1;COPRS;MAPK12
prerank,Transition Metal Ion Transport (GO:0000041),5.367007e-01,1.039856e+00,4.209354e-01,8.133897e-01,1.000000e+00,4/29,3.08%,F3;HEPH;LTF;SLC30A10
prerank,Response To Estrogen (GO:0043627),-5.437800e-01,-1.039774e+00,4.255692e-01,7.928505e-01,1.000000e+00,9/25,19.47%,SERPINB9;BRCA1;GHRL;CD24;CITED2;ASH2L;CITED4;TRIM25;WBP2
prerank,Receptor Signaling Pathway Via JAK-STAT (GO:0007259),5.448164e-01,1.039562e+00,4.216590e-01,8.122776e-01,1.000000e+00,1/24,0.92%,GHR
prerank,Erythrocyte Differentiation (GO:0030218),-5.204065e-01,-1.037948e+00,3.846154e-01,7.967775e-01,1.000000e+00,9/37,9.44%,DMTN;ID2;ATP5IF1;VEGFA;ZFPM1;SH2B3;INHBA;PTPN2;LYN
prerank,Transcription Preinitiation Complex Assembly (GO:0070897),-5.115612e-01,-1.037844e+00,3.982609e-01,7.958304e-01,1.000000e+00,6/43,15.75%,MED29;MED18;GTF2A1;MED8;TAF7;TAF2
prerank,NIK/NF-kappaB Signaling (GO:0038061),5.217577e-01,1.037530e+00,4.193548e-01,8.161677e-01,1.000000e+00,1/29,0.70%,CHI3L1
prerank,Positive Regulation Of Histone Methylation (GO:0031062),5.644293e-01,1.037325e+00,4.354839e-01,8.148514e-01,1.000000e+00,1/19,0.64%,FAM47E
prerank,Negative Regulation Of Cell Cycle Process (GO:0010948),-5.715913e-01,-1.036872e+00,4.320988e-01,7.972994e-01,1.000000e+00,2/21,4.34%,CHEK1;E2F7
prerank,Negative Regulation Of Developmental Growth (GO:0048640),5.438253e-01,1.036401e+00,4.068966e-01,8.154480e-01,1.000000e+00,7/23,10.41%,WWC1;FGFR3;WWC3;PTCH1;DUSP10;CDKL3;ULK1
prerank,Positive Regulation Of Peptidase Activity (GO:0010952),-5.681699e-01,-1.036400e+00,4.168126e-01,7.974072e-01,1.000000e+00,7/20,23.74%,PINK1;MAPK12;PSME3;VCP;VSIR;CTSL;APH1B
prerank,Positive Regulation Of Ion Transmembrane Transporter Activity (GO:0032414),-5.621767e-01,-1.036393e+00,4.490501e-01,7.962421e-01,1.000000e+00,4/25,9.57%,CCL2;ATP1B1;NDUFA4;TRPC6
prerank,Cellular Response To Steroid Hormone Stimulus (GO:0071383),5.798711e-01,1.036269e+00,4.058957e-01,8.138899e-01,1.000000e+00,2/15,3.67%,BMP7;ATP1A2
prerank,Fatty Acid Transport (GO:0015908),-5.668124e-01,-1.036137e+00,4.458042e-01,7.957135e-01,1.000000e+00,3/23,6.32%,FABP7;CD36;FABP3
prerank,Positive Regulation Of Monoatomic Ion Transport (GO:0043270),-5.418463e-01,-1.035850e+00,4.390681e-01,7.952921e-01,1.000000e+00,3/28,5.29%,SCN3B;CCL3;FHL1
prerank,Lysosomal Transport (GO:0007041),-4.480374e-01,-1.035713e+00,3.736462e-01,7.944941e-01,1.000000e+00,11/90,13.79%,PINK1;DENND3;RAB7B;VPS18;HGSNAT;HOOK1;HOOK2;AP3M1;RHOB;RILP;BECN1
prerank,Protein Localization To Cell Periphery (GO:1990778),-4.390521e-01,-1.035283e+00,3.848797e-01,7.945236e-01,1.000000e+00,18/118,11.62%,SCN3B;RAB3A;RAB3C;TNF;SLC9A3R2;ANK1;ATP1B1;CACNB3;KCNB1;STXBP1;PACSIN1;KCNB2;FGF13;RAB40A;MRAP2;TESC;EPB41L3;RAB11A
prerank,mRNA Catabolic Process (GO:0006402),-5.085853e-01,-1.035030e+00,4.222615e-01,7.940352e-01,1.000000e+00,5/41,20.68%,ZFP36;MRTO4;XRN2;YTHDF2;SUPV3L1
prerank,Internal Peptidyl-Lysine Acetylation (GO:0018393),5.063649e-01,1.034721e+00,4.153499e-01,8.162927e-01,1.000000e+00,7/35,16.93%,KAT2B;KAT2A;BAG6;MBTD1;CREBBP;KAT14;EPC2
prerank,Regulation Of Catabolic Process (GO:0009894),5.625823e-01,1.034495e+00,4.175824e-01,8.150468e-01,1.000000e+00,5/19,18.27%,SCARB2;MDM2;CHMP6;SIRT6;ZDHHC2
prerank,Negative Regulation Of Cellular Catabolic Process (GO:0031330),4.714097e-01,1.034353e+00,3.891626e-01,8.135652e-01,1.000000e+00,6/56,9.25%,HGF;PLIN5;NUPR1;APOC1;TIMP3;SIRT2
prerank,Positive Regulation Of Leukocyte Migration (GO:0002687),-5.892870e-01,-1.033984e+00,4.680851e-01,7.957056e-01,1.000000e+00,5/18,6.06%,TNF;THY1;VEGFA;PLVAP;ICAM1
prerank,Regulation Of Defense Response To Virus (GO:0050688),-5.931392e-01,-1.033714e+00,4.716981e-01,7.952982e-01,1.000000e+00,6/16,26.45%,TNFAIP3;C1QBP;IFNLR1;TRAF3;TRAF3IP1;DHX9
prerank,Negative Regulation Of Supramolecular Fiber Organization (GO:1902904),-4.666205e-01,-1.033223e+00,3.893805e-01,7.954654e-01,1.000000e+00,6/60,5.46%,STMN2;STMN1;KANK4;TUBB4A;MAP2;CLIP3
